date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-07-18,AG,105,685845,658333,0.02,0.5,95.99,3406.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-19,AG,4747,685845,663080,0.69,0.45,96.68,3093.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-20,AG,3425,685845,666505,0.5,0.42,97.18,2847.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-21,AG,3420,685845,669925,0.5,0.4,97.68,2731.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-22,AG,3045,685845,672970,0.44,0.4,98.12,2729.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-23,AG,3192,685845,676162,0.47,0.37,98.59,2547.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-24,AG,1184,685845,677346,0.17,0.36,98.76,2465.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-25,AG,92,685845,677438,0.01,0.35,98.77,2371.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-26,AG,3476,685845,680914,0.51,0.33,99.28,2247.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-27,AG,2849,685845,683763,0.42,0.31,99.7,2155.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-28,AG,2760,685845,686523,0.4,0.31,100.1,2114.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-29,AG,2182,685845,688705,0.32,0.31,100.42,2101.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-30,AG,2544,685845,691249,0.37,0.29,100.79,1999.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-31,AG,899,685845,692148,0.13,0.28,100.92,1912,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-01,AG,2,685845,692150,0,0.27,100.92,1826.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-02,AG,2759,685845,694909,0.4,0.26,101.32,1811.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-03,AG,2238,685845,697147,0.33,0.26,101.65,1809.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-04,AG,2159,685845,699306,0.31,0.27,101.96,1829.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-05,AG,2081,685845,701387,0.3,0.27,102.27,1829,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-06,AG,2527,685845,703914,0.37,0.26,102.63,1771.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-07,AG,1039,685845,704953,0.15,0.25,102.79,1718.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-08,AG,0,685845,704953,0,0.24,102.79,1682.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-09,AG,2357,685845,707310,0.34,0.24,103.13,1662.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-10,AG,1866,685845,709176,0.27,0.24,103.4,1622.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-11,AG,1908,685845,711084,0.28,0.23,103.68,1598.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-12,AG,1941,685845,713025,0.28,0.23,103.96,1598.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-13,AG,2248,685845,715273,0.33,0.23,104.29,1595,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-14,AG,870,685845,716143,0.13,0.23,104.42,1588.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-15,AG,0,685845,716143,0,0.24,104.42,1621.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-16,AG,2332,685845,718475,0.34,0.24,104.76,1625.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-17,AG,1818,685845,720293,0.27,0.25,105.02,1680.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-18,AG,2139,685845,722432,0.31,0.25,105.33,1725.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-19,AG,1970,685845,724402,0.29,0.25,105.62,1725.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-20,AG,2637,685845,727039,0.38,0.26,106.01,1785.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-21,AG,1184,685845,728223,0.17,0.27,106.18,1847,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-22,AG,0,685845,728223,0,0.28,106.18,1891,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-23,AG,2751,685845,730974,0.4,0.29,106.58,1962.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-24,AG,2248,685845,733222,0.33,0.3,106.91,2064.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-25,AG,2447,685845,735669,0.36,0.31,107.26,2149.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-26,AG,2470,685845,738139,0.36,0.31,107.62,2149.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-27,AG,3350,685845,741489,0.49,0.33,108.11,2246.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-28,AG,1781,685845,743270,0.26,0.33,108.37,2276.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-29,AG,0,685845,743270,0,0.33,108.37,2280.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-30,AG,3427,685845,746697,0.5,0.33,108.87,2272.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-31,AG,2458,685845,749155,0.36,0.32,109.23,2163,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-01,AG,2479,685845,751634,0.36,0.31,109.59,2111.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-02,AG,2411,685845,754045,0.35,0.31,109.94,2117,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-03,AG,2585,685845,756630,0.38,0.28,110.32,1937,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-04,AG,1418,685845,758048,0.21,0.28,110.53,1903.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-05,AG,41,685845,758089,0.01,0.28,110.53,1943.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-06,AG,2167,685845,760256,0.32,0.31,110.85,2141.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-07,AG,2223,685845,762479,0.32,0.34,111.17,2322.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-08,AG,2762,685845,765241,0.4,0.35,111.58,2384.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-09,AG,3797,685845,769038,0.55,0.36,112.13,2462.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-10,AG,3852,685845,772890,0.56,0.38,112.69,2621.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-11,AG,1848,685845,774738,0.27,0.41,112.96,2837.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-12,AG,586,685845,775324,0.09,0.43,113.05,2921.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-13,AG,3283,685845,778607,0.48,0.41,113.53,2831.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-14,AG,3734,685845,782341,0.54,0.4,114.07,2751.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-15,AG,3349,685845,785690,0.49,0.4,114.56,2755,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-16,AG,3170,685845,788860,0.46,0.4,115.02,2752.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-17,AG,3293,685845,792153,0.48,0.39,115.5,2678.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-18,AG,1870,685845,794023,0.27,0.37,115.77,2565.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-19,AG,568,685845,794591,0.08,0.35,115.86,2436.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-20,AG,2764,685845,797355,0.4,0.34,116.26,2359.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-21,AG,2946,685845,800301,0.43,0.34,116.69,2361.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-22,AG,2442,685845,802743,0.36,0.34,117.04,2343.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-23,AG,2631,685845,805374,0.38,0.34,117.43,2317.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-24,AG,3310,685845,808684,0.48,0.33,117.91,2287.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-25,AG,1743,685845,810427,0.25,0.32,118.16,2191.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-26,AG,387,685845,810814,0.06,0.32,118.22,2193.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-27,AG,2553,685845,813367,0.37,0.32,118.59,2205.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-28,AG,2274,685845,815641,0.33,0.32,118.92,2162.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-29,AG,2458,685845,818099,0.36,0.31,119.28,2121.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-30,AG,2713,685845,820812,0.4,0.3,119.68,2087.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-01,AG,3008,685845,823820,0.44,0.3,120.12,2066.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-02,AG,1460,685845,825280,0.21,0.3,120.33,2057.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-03,AG,145,685845,825425,0.02,0.29,120.35,1989.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-04,AG,2410,685845,827835,0.35,0.29,120.7,1976.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-05,AG,2210,685845,830045,0.32,0.28,121.03,1945.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-06,AG,1981,685845,832026,0.29,0.28,121.31,1951.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-07,AG,2623,685845,834649,0.38,0.28,121.7,1930.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-08,AG,2790,685845,837439,0.41,NA,122.1,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-09,AG,1499,685845,838938,0.22,NA,122.32,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-10,AG,0,685845,838938,0,NA,122.32,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-22,AI,0,16128,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-23,AI,14,16128,14,0.09,NA,0.09,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-24,AI,31,16128,45,0.19,NA,0.28,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-25,AI,0,16128,45,0,0.04,0.28,6.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-26,AI,0,16128,45,0,0.04,0.28,6.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-27,AI,0,16128,45,0,0.03,0.28,4.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-28,AI,0,16128,45,0,0,0.28,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-29,AI,0,16128,45,0,0,0.28,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-30,AI,0,16128,45,0,0,0.28,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-31,AI,0,16128,45,0,0,0.28,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-01,AI,0,16128,45,0,0.02,0.28,2.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-02,AI,0,16128,45,0,0.18,0.28,29.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-03,AI,0,16128,45,0,0.24,0.28,39.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-04,AI,20,16128,65,0.12,0.28,0.4,44.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-05,AI,187,16128,252,1.16,0.31,1.56,50.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-06,AI,70,16128,322,0.43,0.31,2,50.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-07,AI,36,16128,358,0.22,0.31,2.22,50.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-08,AI,39,16128,397,0.24,0.33,2.46,53.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-09,AI,0,16128,397,0,0.24,2.46,39.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-10,AI,0,16128,397,0,0.21,2.46,34.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-11,AI,41,16128,438,0.25,0.18,2.72,29.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-12,AI,89,16128,527,0.55,0.17,3.27,27.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-13,AI,34,16128,561,0.21,0.17,3.48,27.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-14,AI,6,16128,567,0.04,0.17,3.52,27.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-15,AI,24,16128,591,0.15,0.18,3.66,29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-16,AI,0,16128,591,0,0.22,3.66,35.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-17,AI,0,16128,591,0,0.25,3.66,40.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-18,AI,50,16128,641,0.31,0.28,3.97,45.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-19,AI,132,16128,773,0.82,0.32,4.79,51.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-20,AI,72,16128,845,0.45,0.32,5.24,51.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-21,AI,42,16128,887,0.26,0.32,5.5,51.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-22,AI,62,16128,949,0.38,0.3,5.88,47.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-23,AI,0,16128,949,0,0.29,5.88,47.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-24,AI,0,16128,949,0,0.23,5.88,37.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-25,AI,26,16128,975,0.16,0.2,6.05,32.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-26,AI,131,16128,1106,0.81,0.15,6.86,24.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-27,AI,0,16128,1106,0,0.15,6.86,24.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-28,AI,6,16128,1112,0.04,0.15,6.89,24.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-29,AI,11,16128,1123,0.07,0.15,6.96,24.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-30,AI,0,16128,1123,0,0.17,6.96,27.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-31,AI,0,16128,1123,0,0.22,6.96,35.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-01,AI,23,16128,1146,0.14,0.24,7.11,39.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-02,AI,153,16128,1299,0.95,0.28,8.05,46,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-03,AI,54,16128,1353,0.33,0.28,8.39,46,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-04,AI,35,16128,1388,0.22,0.28,8.61,46,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-05,AI,57,16128,1445,0.35,0.3,8.96,48.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-06,AI,0,16128,1445,0,0.26,8.96,42.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-07,AI,0,16128,1445,0,0.3,8.96,48.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-08,AI,41,16128,1486,0.25,0.27,9.21,43.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-09,AI,113,16128,1599,0.7,0.26,9.91,42.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-10,AI,92,16128,1691,0.57,0.26,10.48,42.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-11,AI,0,16128,1691,0,0.26,10.48,42.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-12,AI,50,16128,1741,0.31,0.28,10.79,45.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-13,AI,0,16128,1741,0,0.3,10.79,48.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-14,AI,0,16128,1741,0,0.28,10.79,45.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-15,AI,64,16128,1805,0.4,0.35,11.19,56.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-16,AI,133,16128,1938,0.82,0.36,12.02,57.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-17,AI,73,16128,2011,0.45,0.36,12.47,57.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-18,AI,73,16128,2084,0.45,0.36,12.92,57.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-19,AI,61,16128,2145,0.38,0.31,13.3,50.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-20,AI,0,16128,2145,0,0.25,13.3,40.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-21,AI,0,16128,2145,0,0.21,13.3,33,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-22,AI,11,16128,2156,0.07,0.14,13.37,22.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-23,AI,64,16128,2220,0.4,0.1,13.76,15.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-24,AI,22,16128,2242,0.14,0.1,13.9,15.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-25,AI,0,16128,2242,0,0.1,13.9,15.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-26,AI,11,16128,2253,0.07,0.09,13.97,13.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-27,AI,0,16128,2253,0,0.03,13.97,4.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-28,AI,0,16128,2253,0,0.06,13.97,9.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-01,AI,0,16128,2253,0,0.08,13.97,12.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-02,AI,0,16128,2253,0,0.07,13.97,10.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-03,AI,54,16128,2307,0.33,0.07,14.3,10.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-04,AI,21,16128,2328,0.13,0.07,14.43,10.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-05,AI,0,16128,2328,0,0.07,14.43,12.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-06,AI,0,16128,2328,0,0.11,14.43,18.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-07,AI,0,16128,2328,0,0.09,14.43,15.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-08,AI,10,16128,2338,0.06,0.08,14.5,12.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-09,AI,44,16128,2382,0.27,0.09,14.77,15.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-10,AI,32,16128,2414,0.2,0.09,14.97,15.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-11,AI,0,16128,2414,0,0.09,14.97,15.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-12,AI,20,16128,2434,0.12,0.09,15.09,15.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-13,AI,0,16128,2434,0,0.06,15.09,9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-14,AI,0,16128,2434,0,0.03,15.09,4.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-15,AI,11,16128,2445,0.07,0.03,15.16,4.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-16,AI,0,16128,2445,0,0.02,15.16,3.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-17,AI,0,16128,2445,0,0.02,15.16,3.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-18,AI,2,16128,2447,0.01,0.02,15.17,3.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-19,AI,11,16128,2458,0.07,0.04,15.24,6.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-20,AI,0,16128,2458,0,0.15,15.24,23.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-21,AI,0,16128,2458,0,0.21,15.24,34.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-22,AI,32,16128,2490,0.2,0.24,15.44,38.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-23,AI,121,16128,2611,0.75,0.3,16.19,48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-24,AI,74,16128,2685,0.46,0.3,16.65,48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-25,AI,33,16128,2718,0.2,0.3,16.85,48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-26,AI,76,16128,2794,0.47,0.31,17.32,49.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-27,AI,0,16128,2794,0,0.34,17.32,55,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-28,AI,0,16128,2794,0,0.5,17.32,81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-29,AI,45,16128,2839,0.28,0.63,17.6,101.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-30,AI,157,16128,2996,0.97,0.58,18.58,94.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-31,AI,256,16128,3252,1.59,0.58,20.16,94.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-01,AI,177,16128,3429,1.1,0.58,21.26,94.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-02,AI,24,16128,3453,0.15,0.54,21.41,87.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-03,AI,0,16128,3453,0,0.41,21.41,66.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-04,AI,0,16128,3453,0,0.28,21.41,45.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-05,AI,0,16128,3453,0,0.17,21.41,28.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-06,AI,10,16128,3463,0.06,0.28,21.47,45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-07,AI,108,16128,3571,0.67,0.28,22.14,45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-08,AI,55,16128,3626,0.34,0.28,22.48,45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-09,AI,142,16128,3768,0.88,0.32,23.36,51.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-10,AI,0,16128,3768,0,0.34,23.36,54.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-11,AI,0,16128,3768,0,0.27,23.36,43.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-12,AI,43,16128,3811,0.27,0.22,23.63,35.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-13,AI,31,16128,3842,0.19,0.09,23.82,15,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-14,AI,31,16128,3873,0.19,0.09,24.01,15,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
