date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-06-24,pfizer_biontech,fully_vaccinated,0,25,1253828,0,NA,0,0,NA,24.04,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-06-25,pfizer_biontech,fully_vaccinated,0,25,1263896,0,NA,0,0,0,23.81,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-06-26,pfizer_biontech,fully_vaccinated,0,25,1269526,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-06-27,pfizer_biontech,fully_vaccinated,0,25,1273542,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-06-28,pfizer_biontech,fully_vaccinated,0,25,1282162,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-06-29,pfizer_biontech,fully_vaccinated,0,25,1291396,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-06-30,pfizer_biontech,fully_vaccinated,0,25,1299693,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-01,pfizer_biontech,fully_vaccinated,0,25,1306673,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-02,pfizer_biontech,fully_vaccinated,0,25,1312737,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-03,pfizer_biontech,fully_vaccinated,0,25,1317045,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-04,pfizer_biontech,fully_vaccinated,0,25,1319296,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-05,pfizer_biontech,fully_vaccinated,0,25,1327962,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-06,pfizer_biontech,fully_vaccinated,0,25,1336072,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-07,pfizer_biontech,fully_vaccinated,0,25,1343831,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-08,pfizer_biontech,fully_vaccinated,0,25,1352376,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-09,pfizer_biontech,fully_vaccinated,0,25,1362917,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-10,pfizer_biontech,fully_vaccinated,0,25,1369978,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-11,pfizer_biontech,fully_vaccinated,0,25,1371822,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-12,pfizer_biontech,fully_vaccinated,0,25,1383044,0,NA,0,0,NA,23.81,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-13,pfizer_biontech,fully_vaccinated,0,25,1392867,0,NA,0,0,0,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-14,pfizer_biontech,fully_vaccinated,0,25,1401313,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-15,pfizer_biontech,fully_vaccinated,0,25,1408092,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-16,pfizer_biontech,fully_vaccinated,0,25,1415628,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-17,pfizer_biontech,fully_vaccinated,0,25,1421404,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-18,pfizer_biontech,fully_vaccinated,0,25,1422642,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-19,pfizer_biontech,fully_vaccinated,0,25,1433073,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-20,pfizer_biontech,fully_vaccinated,0,25,1440272,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-21,pfizer_biontech,fully_vaccinated,0,25,1446336,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-22,pfizer_biontech,fully_vaccinated,0,25,1452754,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-23,pfizer_biontech,fully_vaccinated,0,25,1460141,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-24,pfizer_biontech,fully_vaccinated,0,25,1464416,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-25,pfizer_biontech,fully_vaccinated,0,25,1465046,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-26,pfizer_biontech,fully_vaccinated,0,25,1470671,0,NA,0,0,NA,23.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-27,pfizer_biontech,fully_vaccinated,0,25,1475083,0,NA,0,0,0,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-28,pfizer_biontech,fully_vaccinated,0,25,1479957,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-29,pfizer_biontech,fully_vaccinated,0,25,1484568,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-30,pfizer_biontech,fully_vaccinated,0,25,1489866,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-07-31,pfizer_biontech,fully_vaccinated,0,25,1492185,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-01,pfizer_biontech,fully_vaccinated,0,25,1492942,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-02,pfizer_biontech,fully_vaccinated,0,25,1497674,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-03,pfizer_biontech,fully_vaccinated,0,25,1501459,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-04,pfizer_biontech,fully_vaccinated,0,25,1505766,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-05,pfizer_biontech,fully_vaccinated,0,25,1509681,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-06,pfizer_biontech,fully_vaccinated,0,25,1514238,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-07,pfizer_biontech,fully_vaccinated,0,25,1516273,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-08,pfizer_biontech,fully_vaccinated,0,25,1516611,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-09,pfizer_biontech,fully_vaccinated,0,25,1520715,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-10,pfizer_biontech,fully_vaccinated,0,25,1524422,0,NA,0,0,NA,23.36,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-11,pfizer_biontech,fully_vaccinated,0,25,1529058,0,NA,0,0,0,23.15,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-12,pfizer_biontech,fully_vaccinated,0,25,1532993,0,NA,0.14,0.01,NA,23.15,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-13,pfizer_biontech,fully_vaccinated,0,25,1537164,0,NA,0.14,0.01,NA,23.15,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-14,pfizer_biontech,fully_vaccinated,0,25,1539049,0,NA,0.14,0.01,NA,23.15,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-15,pfizer_biontech,fully_vaccinated,1,26,1539191,0.06,NA,0.29,0.02,100,23.85,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-16,pfizer_biontech,fully_vaccinated,0,26,1543253,0,NA,0.29,0.02,NA,23.85,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-17,pfizer_biontech,fully_vaccinated,0,26,1547315,0,NA,0.29,0.02,NA,23.85,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-18,pfizer_biontech,fully_vaccinated,1,27,1552345,0.06,NA,0.43,0.03,100,24.55,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-19,pfizer_biontech,fully_vaccinated,0,27,1555924,0,NA,0.57,0.04,0,24.32,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-20,pfizer_biontech,fully_vaccinated,0,27,1560461,0,NA,0.71,0.05,NA,24.32,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-21,pfizer_biontech,fully_vaccinated,1,28,1562469,0.06,NA,0.71,0.05,50,24.78,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-22,pfizer_biontech,fully_vaccinated,2,30,1562688,0.13,NA,0.57,0.04,100,26.09,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-23,pfizer_biontech,fully_vaccinated,1,31,1566403,0.06,NA,0.71,0.05,100,26.72,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-24,pfizer_biontech,fully_vaccinated,0,31,1570277,0,NA,0.71,0.05,NA,26.72,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-25,pfizer_biontech,fully_vaccinated,0,31,1576024,0,NA,0.57,0.04,NA,26.72,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-26,pfizer_biontech,fully_vaccinated,1,32,1579544,0.06,NA,0.29,0.02,100,27.35,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-27,pfizer_biontech,fully_vaccinated,0,32,1583669,0,NA,0.43,0.03,NA,27.35,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-28,pfizer_biontech,fully_vaccinated,0,32,1586229,0,NA,0.43,0.03,NA,27.35,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-29,pfizer_biontech,fully_vaccinated,0,32,1586260,0,NA,0.43,0.03,NA,27.35,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-30,pfizer_biontech,fully_vaccinated,2,34,1589687,0.13,NA,0.29,0.02,50,28.1,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-08-31,pfizer_biontech,fully_vaccinated,0,34,1592761,0,NA,0.43,0.03,NA,28.1,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-01,pfizer_biontech,fully_vaccinated,0,34,1598502,0,NA,0.86,0.05,0,27.87,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-02,pfizer_biontech,fully_vaccinated,0,34,1602251,0,NA,0.86,0.05,0,27.64,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-03,pfizer_biontech,fully_vaccinated,1,35,1606537,0.06,NA,1,0.06,100,28.23,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-04,pfizer_biontech,fully_vaccinated,3,38,1609098,0.19,NA,1.14,0.07,100,29.92,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-05,pfizer_biontech,fully_vaccinated,0,38,1609451,0,NA,1.29,0.08,NA,29.92,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-06,pfizer_biontech,fully_vaccinated,3,41,1612819,0.19,NA,1.29,0.08,100,31.54,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-07,pfizer_biontech,fully_vaccinated,1,42,1616413,0.06,NA,1.43,0.09,100,32.06,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-08,pfizer_biontech,fully_vaccinated,1,43,1622749,0.06,NA,1.43,0.09,100,32.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-09,pfizer_biontech,fully_vaccinated,0,43,1626553,0,NA,1.57,0.1,NA,32.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-10,pfizer_biontech,fully_vaccinated,2,45,1632497,0.12,NA,1.14,0.07,100,33.58,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-11,pfizer_biontech,fully_vaccinated,3,48,1635980,0.18,NA,1.14,0.07,100,35.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-12,pfizer_biontech,fully_vaccinated,1,49,1636647,0.06,NA,1,0.06,100,35.51,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-13,pfizer_biontech,fully_vaccinated,0,49,1641261,0,NA,1,0.06,0,35,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-14,pfizer_biontech,fully_vaccinated,1,50,1646343,0.06,NA,1.29,0.08,100,35.46,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-15,pfizer_biontech,fully_vaccinated,0,50,1654169,0,NA,1,0.06,0,35.21,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-16,pfizer_biontech,fully_vaccinated,0,50,1659805,0,NA,0.86,0.05,NA,35.21,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-17,pfizer_biontech,fully_vaccinated,4,54,1666747,0.24,NA,1.14,0.07,80,36.73,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-18,pfizer_biontech,fully_vaccinated,1,55,1671690,0.06,NA,1.29,0.08,100,37.16,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-19,pfizer_biontech,fully_vaccinated,0,55,1672263,0,NA,1.71,0.1,0,36.91,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-20,pfizer_biontech,fully_vaccinated,2,57,1677744,0.12,NA,1.71,0.1,100,37.75,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-21,pfizer_biontech,fully_vaccinated,2,59,1683742,0.12,NA,1.57,0.09,100,38.56,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-22,pfizer_biontech,fully_vaccinated,3,62,1691583,0.18,NA,1.43,0.08,100,39.74,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-23,pfizer_biontech,fully_vaccinated,0,62,1698111,0,NA,1.43,0.08,NA,39.74,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-24,pfizer_biontech,fully_vaccinated,3,65,1705338,0.18,NA,1.14,0.07,100,40.88,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-25,pfizer_biontech,fully_vaccinated,0,65,1711245,0,NA,0.86,0.05,0,40.12,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-26,pfizer_biontech,fully_vaccinated,0,65,1711991,0,NA,0.57,0.03,0,39.88,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-27,pfizer_biontech,fully_vaccinated,0,65,1718754,0,NA,0.57,0.03,NA,39.88,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-28,pfizer_biontech,fully_vaccinated,0,65,1723508,0,NA,0.14,0.01,NA,39.88,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-29,pfizer_biontech,fully_vaccinated,1,66,1732743,0.06,NA,0.14,0.01,33.33,39.76,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-09-30,pfizer_biontech,fully_vaccinated,0,66,1738610,0,NA,0.14,0.01,NA,39.76,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-10-01,pfizer_biontech,fully_vaccinated,0,66,1746448,0,NA,0.14,0.01,NA,39.76,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-10-02,pfizer_biontech,fully_vaccinated,0,66,1752368,0,NA,0.29,0.02,NA,39.76,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-10-03,pfizer_biontech,fully_vaccinated,0,66,1753531,0,NA,0.14,0.01,NA,39.76,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-10-04,pfizer_biontech,fully_vaccinated,0,66,1760996,0,NA,0.14,0.01,NA,39.76,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-10-05,pfizer_biontech,fully_vaccinated,1,67,1767088,0.06,NA,0.14,0.01,100,40.12,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-10-06,pfizer_biontech,fully_vaccinated,0,67,1776438,0,NA,0.14,0.01,NA,40.12,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-10-07,pfizer_biontech,fully_vaccinated,0,67,1782529,0,NA,0.14,0.01,0,39.88,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-10-08,pfizer_biontech,fully_vaccinated,0,67,1790893,0,NA,NA,NA,0,39.64,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-10-09,pfizer_biontech,fully_vaccinated,0,67,1797412,0,NA,NA,NA,NA,39.64,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-10-10,pfizer_biontech,fully_vaccinated,0,67,1798678,0,NA,NA,NA,NA,39.64,NA,CHFL,COVID19Death,vaccine,intermediate,2021-10-11_08-00-56
2021-01-27,pfizer_biontech,partially_vaccinated,1,1,161815,0.62,NA,NA,NA,100,100,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-01-28,pfizer_biontech,partially_vaccinated,1,2,165400,0.6,NA,NA,NA,100,100,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-01-29,pfizer_biontech,partially_vaccinated,2,4,166134,1.2,NA,NA,NA,100,100,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-01-30,pfizer_biontech,partially_vaccinated,4,8,166134,2.41,NA,1.86,1.12,100,100,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-01-31,pfizer_biontech,partially_vaccinated,0,8,166134,0,NA,1.71,1.03,NA,100,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-01,pfizer_biontech,partially_vaccinated,0,8,164292,0,NA,1.86,1.13,NA,100,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-02,pfizer_biontech,partially_vaccinated,5,13,161049,3.1,NA,1.71,1.06,100,100,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-03,pfizer_biontech,partially_vaccinated,0,13,158308,0,NA,1.29,0.81,NA,100,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-04,pfizer_biontech,partially_vaccinated,2,15,154586,1.29,NA,1.71,1.11,100,100,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-05,pfizer_biontech,partially_vaccinated,1,16,150672,0.66,NA,1.71,1.13,100,100,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-06,pfizer_biontech,partially_vaccinated,1,17,149766,0.67,NA,1,0.67,100,100,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-07,pfizer_biontech,partially_vaccinated,3,20,149840,2,NA,1.14,0.76,100,100,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-08,pfizer_biontech,partially_vaccinated,0,20,143071,0,NA,0.86,0.6,0,90.91,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-09,pfizer_biontech,partially_vaccinated,0,20,135905,0,NA,1,0.74,NA,90.91,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-10,pfizer_biontech,partially_vaccinated,1,21,130817,0.76,NA,1.14,0.87,100,91.3,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-11,pfizer_biontech,partially_vaccinated,0,21,124055,0,NA,0.86,0.69,0,87.5,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-12,pfizer_biontech,partially_vaccinated,2,23,117986,1.7,NA,1,0.85,66.67,85.19,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-13,pfizer_biontech,partially_vaccinated,2,25,116891,1.71,NA,1,0.86,100,86.21,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-14,pfizer_biontech,partially_vaccinated,1,26,116654,0.86,NA,0.86,0.74,50,83.87,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-15,pfizer_biontech,partially_vaccinated,1,27,110582,0.9,NA,1,0.9,100,84.38,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-16,pfizer_biontech,partially_vaccinated,0,27,105670,0,NA,0.86,0.81,NA,84.38,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-17,pfizer_biontech,partially_vaccinated,0,27,101030,0,NA,0.57,0.56,NA,84.38,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-18,pfizer_biontech,partially_vaccinated,1,28,95282,1.05,NA,0.43,0.45,100,84.85,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-19,pfizer_biontech,partially_vaccinated,1,29,91932,1.09,NA,0.43,0.47,100,85.29,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-20,pfizer_biontech,partially_vaccinated,0,29,92349,0,NA,0.57,0.62,0,82.86,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-21,pfizer_biontech,partially_vaccinated,0,29,92439,0,NA,0.57,0.62,NA,82.86,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-22,pfizer_biontech,partially_vaccinated,1,30,90993,1.1,NA,0.86,0.95,100,83.33,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-23,pfizer_biontech,partially_vaccinated,1,31,91342,1.09,NA,0.71,0.78,50,81.58,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-24,pfizer_biontech,partially_vaccinated,0,31,91752,0,NA,0.86,0.94,0,79.49,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-25,pfizer_biontech,partially_vaccinated,3,34,92583,3.24,NA,0.86,0.93,100,80.95,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-26,pfizer_biontech,partially_vaccinated,0,34,94457,0,NA,0.86,0.91,NA,80.95,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-27,pfizer_biontech,partially_vaccinated,1,35,95708,1.04,NA,0.71,0.74,50,79.55,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-02-28,pfizer_biontech,partially_vaccinated,0,35,95949,0,NA,0.71,0.74,0,77.78,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-01,pfizer_biontech,partially_vaccinated,1,36,100111,1,NA,0.29,0.29,50,76.6,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-02,pfizer_biontech,partially_vaccinated,0,36,104268,0,NA,0.29,0.28,NA,76.6,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-03,pfizer_biontech,partially_vaccinated,0,36,109564,0,NA,0.29,0.26,NA,76.6,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-04,pfizer_biontech,partially_vaccinated,0,36,114312,0,NA,0.29,0.25,NA,76.6,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-05,pfizer_biontech,partially_vaccinated,0,36,118363,0,NA,0.14,0.12,NA,76.6,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-06,pfizer_biontech,partially_vaccinated,1,37,119102,0.84,NA,0.14,0.12,100,77.08,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-07,pfizer_biontech,partially_vaccinated,0,37,119976,0,NA,0.14,0.12,NA,77.08,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-08,pfizer_biontech,partially_vaccinated,0,37,126275,0,NA,0.29,0.23,0,74,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-09,pfizer_biontech,partially_vaccinated,0,37,135008,0,NA,0.29,0.21,NA,74,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-10,pfizer_biontech,partially_vaccinated,0,37,145911,0,NA,0.14,0.1,NA,74,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-11,pfizer_biontech,partially_vaccinated,1,38,156239,0.64,NA,0.14,0.09,50,73.08,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-12,pfizer_biontech,partially_vaccinated,0,38,164129,0,NA,0.29,0.18,0,71.7,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-13,pfizer_biontech,partially_vaccinated,0,38,165143,0,NA,0.29,0.18,NA,71.7,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-14,pfizer_biontech,partially_vaccinated,0,38,165784,0,NA,0.29,0.17,0,70.37,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
2021-03-15,pfizer_biontech,partially_vaccinated,1,39,170898,0.59,NA,0.29,0.17,100,70.91,NA,CHFL,COVID19Death,vaccine,limited,2021-10-11_08-00-56
