date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-02-08,FR,moderna,280,vaccine,321783,6543,0.09,0.11,2.03,342.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-09,FR,moderna,439,vaccine,321783,6982,0.14,0.11,2.17,351.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-10,FR,moderna,422,vaccine,321783,7404,0.13,0.11,2.3,351.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-11,FR,moderna,443,vaccine,321783,7847,0.14,0.11,2.44,351.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-12,FR,moderna,336,vaccine,321783,8183,0.1,0.11,2.54,359,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-13,FR,moderna,269,vaccine,321783,8452,0.08,0.11,2.63,360.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-14,FR,moderna,270,vaccine,321783,8722,0.08,0.11,2.71,371.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-15,FR,moderna,334,vaccine,321783,9056,0.1,0.12,2.81,388.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-16,FR,moderna,450,vaccine,321783,9506,0.14,0.13,2.95,408.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-17,FR,moderna,497,vaccine,321783,10003,0.15,0.13,3.11,422.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-18,FR,moderna,565,vaccine,321783,10568,0.18,0.13,3.28,412.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-19,FR,moderna,472,vaccine,321783,11040,0.15,0.13,3.43,418.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-20,FR,moderna,371,vaccine,321783,11411,0.12,0.13,3.55,411.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-21,FR,moderna,200,vaccine,321783,11611,0.06,0.12,3.61,396.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-22,FR,moderna,377,vaccine,321783,11988,0.12,0.12,3.73,374.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-23,FR,moderna,400,vaccine,321783,12388,0.12,0.11,3.85,358.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-24,FR,moderna,391,vaccine,321783,12779,0.12,0.11,3.97,356.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-25,FR,moderna,409,vaccine,321783,13188,0.13,0.12,4.1,382.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-26,FR,moderna,360,vaccine,321783,13548,0.11,0.13,4.21,416.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-27,FR,moderna,360,vaccine,321783,13908,0.11,0.14,4.32,464.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-28,FR,moderna,381,vaccine,321783,14289,0.12,0.16,4.44,507.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-01,FR,moderna,613,vaccine,321783,14902,0.19,0.17,4.63,565.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-02,FR,moderna,740,vaccine,321783,15642,0.23,0.17,4.86,550.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-03,FR,moderna,691,vaccine,321783,16333,0.21,0.16,5.08,530.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-04,FR,moderna,814,vaccine,321783,17147,0.25,0.16,5.33,510.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-05,FR,moderna,255,vaccine,321783,17402,0.08,0.14,5.41,453.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-06,FR,moderna,220,vaccine,321783,17622,0.07,0.12,5.48,400.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-07,FR,moderna,240,vaccine,321783,17862,0.07,0.1,5.55,336.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-08,FR,moderna,213,vaccine,321783,18075,0.07,0.08,5.62,259.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-09,FR,moderna,370,vaccine,321783,18445,0.11,0.08,5.73,254.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-10,FR,moderna,242,vaccine,321783,18687,0.08,0.08,5.81,252,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-11,FR,moderna,277,vaccine,321783,18964,0.09,0.08,5.89,245.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-12,FR,moderna,222,vaccine,321783,19186,0.07,0.07,5.96,217.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-13,FR,moderna,200,vaccine,321783,19386,0.06,0.06,6.02,177.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-14,FR,moderna,192,vaccine,321783,19578,0.06,0.05,6.08,147.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-15,FR,moderna,22,vaccine,321783,19600,0.01,0.04,6.09,112.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-16,FR,moderna,86,vaccine,321783,19686,0.03,0.03,6.12,83.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-17,FR,moderna,33,vaccine,321783,19719,0.01,0.02,6.13,55,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-18,FR,moderna,31,vaccine,321783,19750,0.01,0.01,6.14,27.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-19,FR,moderna,21,vaccine,321783,19771,0.01,0.04,6.14,116.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-20,FR,moderna,0,vaccine,321783,19771,0,0.07,6.14,238.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-21,FR,moderna,0,vaccine,321783,19771,0,0.11,6.14,356.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-22,FR,moderna,645,vaccine,321783,20416,0.2,0.15,6.34,478.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-23,FR,moderna,939,vaccine,321783,21355,0.29,0.18,6.64,570.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-24,FR,moderna,858,vaccine,321783,22213,0.27,0.2,6.9,642.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-25,FR,moderna,884,vaccine,321783,23097,0.27,0.22,7.18,705.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-26,FR,moderna,667,vaccine,321783,23764,0.21,0.21,7.39,676.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-27,FR,moderna,506,vaccine,321783,24270,0.16,0.21,7.54,674,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-28,FR,moderna,441,vaccine,321783,24711,0.14,0.21,7.68,667.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-29,FR,moderna,441,vaccine,321783,25152,0.14,0.2,7.82,651.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-30,FR,moderna,921,vaccine,321783,26073,0.29,0.19,8.1,622,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-31,FR,moderna,815,vaccine,321783,26888,0.25,0.19,8.36,612.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-01,FR,moderna,769,vaccine,321783,27657,0.24,0.19,8.59,601.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-02,FR,moderna,461,vaccine,321783,28118,0.14,0.18,8.74,579.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-03,FR,moderna,441,vaccine,321783,28559,0.14,0.17,8.88,546.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-04,FR,moderna,360,vaccine,321783,28919,0.11,0.17,8.99,553.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-05,FR,moderna,292,vaccine,321783,29211,0.09,0.18,9.08,579.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-06,FR,moderna,687,vaccine,321783,29898,0.21,0.19,9.29,617.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-07,FR,moderna,864,vaccine,321783,30762,0.27,0.19,9.56,606.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-08,FR,moderna,951,vaccine,321783,31713,0.3,0.19,9.86,605,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-09,FR,moderna,730,vaccine,321783,32443,0.23,0.19,10.08,619.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-10,FR,moderna,361,vaccine,321783,32804,0.11,0.19,10.19,624.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-11,FR,moderna,350,vaccine,321783,33154,0.11,0.19,10.3,608.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-12,FR,moderna,394,vaccine,321783,33548,0.12,0.17,10.43,553.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-13,FR,moderna,720,vaccine,321783,34268,0.22,0.16,10.65,511.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-14,FR,moderna,754,vaccine,321783,35022,0.23,0.15,10.88,485.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-15,FR,moderna,568,vaccine,321783,35590,0.18,0.14,11.06,461.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-16,FR,moderna,434,vaccine,321783,36024,0.13,0.14,11.2,445.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-17,FR,moderna,180,vaccine,321783,36204,0.06,0.13,11.25,428.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-18,FR,moderna,182,vaccine,321783,36386,0.06,0.12,11.31,374.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-19,FR,moderna,283,vaccine,321783,36669,0.09,0.11,11.4,345.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-20,FR,moderna,597,vaccine,321783,37266,0.19,0.1,11.58,328,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-21,FR,moderna,375,vaccine,321783,37641,0.12,0.11,11.7,353.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-22,FR,moderna,369,vaccine,321783,38010,0.11,0.11,11.81,352.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-23,FR,moderna,310,vaccine,321783,38320,0.1,0.11,11.91,366.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-24,FR,moderna,361,vaccine,321783,38681,0.11,0.13,12.02,429.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-25,FR,moderna,170,vaccine,321783,38851,0.05,0.16,12.07,515.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-26,FR,moderna,385,vaccine,321783,39236,0.12,0.17,12.19,542.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-27,FR,moderna,1035,vaccine,321783,40271,0.32,0.19,12.51,607.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-28,FR,moderna,978,vaccine,321783,41249,0.3,0.19,12.82,602.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-29,FR,moderna,559,vaccine,321783,41808,0.17,0.19,12.99,615.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-30,FR,moderna,764,vaccine,321783,42572,0.24,0.24,13.23,779.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-01,FR,moderna,328,vaccine,321783,42900,0.1,0.29,13.33,919.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-02,FR,moderna,261,vaccine,321783,43161,0.08,0.34,13.41,1083.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-03,FR,moderna,1534,vaccine,321783,44695,0.48,0.4,13.89,1289.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-04,FR,moderna,2014,vaccine,321783,46709,0.63,0.44,14.52,1403.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-05,FR,moderna,2122,vaccine,321783,48831,0.66,0.48,15.18,1544,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-06,FR,moderna,2003,vaccine,321783,50834,0.62,0.52,15.8,1686.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-07,FR,moderna,1560,vaccine,321783,52394,0.48,0.53,16.28,1709,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-08,FR,moderna,1314,vaccine,321783,53708,0.41,0.52,16.69,1672.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-09,FR,moderna,1259,vaccine,321783,54967,0.39,0.51,17.08,1627,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-10,FR,moderna,1691,vaccine,321783,56658,0.53,0.49,17.61,1559.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-11,FR,moderna,1756,vaccine,321783,58414,0.55,0.48,18.15,1549.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-12,FR,moderna,1806,vaccine,321783,60220,0.56,0.48,18.71,1545.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-13,FR,moderna,1530,vaccine,321783,61750,0.48,0.48,19.19,1533,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-14,FR,moderna,1488,vaccine,321783,63238,0.46,0.46,19.65,1483,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-15,FR,moderna,1290,vaccine,321783,64528,0.4,0.45,20.05,1450.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-16,FR,moderna,1170,vaccine,321783,65698,0.36,0.44,20.42,1416.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-17,FR,moderna,1341,vaccine,321783,67039,0.42,0.43,20.83,1395,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-18,FR,moderna,1531,vaccine,321783,68570,0.48,0.43,21.31,1369.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-19,FR,moderna,1567,vaccine,321783,70137,0.49,0.42,21.8,1337.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-20,FR,moderna,1378,vaccine,321783,71515,0.43,0.41,22.22,1303,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-21,FR,moderna,1310,vaccine,321783,72825,0.41,0.41,22.63,1305.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-22,FR,moderna,1064,vaccine,321783,73889,0.33,0.42,22.96,1342.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-23,FR,moderna,930,vaccine,321783,74819,0.29,0.42,23.25,1346.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-24,FR,moderna,1359,vaccine,321783,76178,0.42,0.43,23.67,1381.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-25,FR,moderna,1788,vaccine,321783,77966,0.56,0.44,24.23,1409.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-26,FR,moderna,1594,vaccine,321783,79560,0.5,0.45,24.72,1426.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-27,FR,moderna,1626,vaccine,321783,81186,0.51,0.45,25.23,1428.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-28,FR,moderna,1508,vaccine,321783,82694,0.47,0.45,25.7,1453.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-29,FR,moderna,1178,vaccine,321783,83872,0.37,0.47,26.06,1501.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-30,FR,moderna,945,vaccine,321783,84817,0.29,0.49,26.36,1574.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-31,FR,moderna,1538,vaccine,321783,86355,0.48,0.46,26.84,1492.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-01,FR,moderna,2124,vaccine,321783,88479,0.66,0.48,27.5,1528.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-02,FR,moderna,2102,vaccine,321783,90581,0.65,0.48,28.15,1531.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-03,FR,moderna,1052,vaccine,321783,91633,0.33,0.49,28.48,1568.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-04,FR,moderna,1759,vaccine,321783,93392,0.55,0.53,29.02,1715.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-05,FR,moderna,1201,vaccine,321783,94593,0.37,0.57,29.4,1823.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-06,FR,moderna,1202,vaccine,321783,95795,0.37,0.6,29.77,1929.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-07,FR,moderna,2570,vaccine,321783,98365,0.8,0.68,30.57,2181.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-08,FR,moderna,2881,vaccine,321783,101246,0.9,0.71,31.46,2298.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-09,FR,moderna,2839,vaccine,321783,104085,0.88,0.77,32.35,2474.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-10,FR,moderna,2819,vaccine,321783,106904,0.88,0.81,33.22,2599.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-11,FR,moderna,2578,vaccine,321783,109482,0.8,0.83,34.02,2676.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-12,FR,moderna,2433,vaccine,321783,111915,0.76,0.84,34.78,2685.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-13,FR,moderna,2079,vaccine,321783,113994,0.65,0.84,35.43,2707.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-14,FR,moderna,3108,vaccine,321783,117102,0.97,0.85,36.39,2740.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-15,FR,moderna,2944,vaccine,321783,120046,0.91,0.87,37.31,2792.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-16,FR,moderna,2994,vaccine,321783,123040,0.93,0.87,38.24,2812.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-17,FR,moderna,3049,vaccine,321783,126089,0.95,0.88,39.18,2838.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-18,FR,moderna,2939,vaccine,321783,129028,0.91,0.85,40.1,2732.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-19,FR,moderna,2572,vaccine,321783,131600,0.8,0.8,40.9,2559.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-20,FR,moderna,2262,vaccine,321783,133862,0.7,0.73,41.6,2360.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-21,FR,moderna,2366,vaccine,321783,136228,0.74,0.67,42.34,2170,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-22,FR,moderna,1736,vaccine,321783,137964,0.54,0.61,42.87,1968.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-23,FR,moderna,1601,vaccine,321783,139565,0.5,0.55,43.37,1781.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-24,FR,moderna,1714,vaccine,321783,141279,0.53,0.5,43.91,1601,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-25,FR,moderna,1527,vaccine,321783,142806,0.47,0.45,44.38,1454.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-26,FR,moderna,1263,vaccine,321783,144069,0.39,0.44,44.77,1412.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-27,FR,moderna,1000,vaccine,321783,145069,0.31,0.43,45.08,1385,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-28,FR,moderna,1343,vaccine,321783,146412,0.42,0.42,45.5,1343.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-29,FR,moderna,1440,vaccine,321783,147852,0.45,0.41,45.95,1315.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-30,FR,moderna,1408,vaccine,321783,149260,0.44,0.4,46.39,1271.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-01,FR,moderna,1426,vaccine,321783,150686,0.44,0.39,46.83,1261.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-02,FR,moderna,1329,vaccine,321783,152015,0.41,0.4,47.24,1291.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-03,FR,moderna,954,vaccine,321783,152969,0.3,0.41,47.54,1307.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-04,FR,moderna,933,vaccine,321783,153902,0.29,0.41,47.83,1308.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-05,FR,moderna,1552,vaccine,321783,155454,0.48,0.4,48.31,1302,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-06,FR,moderna,1549,vaccine,321783,157003,0.48,0.41,48.79,1327.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-07,FR,moderna,1419,vaccine,321783,158422,0.44,0.42,49.23,1367.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-08,FR,moderna,1378,vaccine,321783,159800,0.43,0.43,49.66,1377,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-09,FR,moderna,1510,vaccine,321783,161310,0.47,0.44,50.13,1407.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-10,FR,moderna,1233,vaccine,321783,162543,0.38,0.44,50.51,1428.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-11,FR,moderna,998,vaccine,321783,163541,0.31,0.46,50.82,1483.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-12,FR,moderna,1768,vaccine,321783,165309,0.55,0.48,51.37,1545.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-13,FR,moderna,1696,vaccine,321783,167005,0.53,0.5,51.9,1613.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-14,FR,moderna,1799,vaccine,321783,168804,0.56,0.52,52.46,1674.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-15,FR,moderna,1812,vaccine,321783,170616,0.56,0.54,53.02,1728.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-16,FR,moderna,1987,vaccine,321783,172603,0.62,0.55,53.64,1761.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-17,FR,moderna,1660,vaccine,321783,174263,0.52,0.55,54.16,1770.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-18,FR,moderna,1378,vaccine,321783,175641,0.43,0.55,54.58,1770.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-19,FR,moderna,2001,vaccine,321783,177642,0.62,0.55,55.21,1769.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
