sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,ZG,202107,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,87,77,10,0.571,57.099999999999994,64594,6.19,134.69,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,3,4.64,300,7.099999999999994
male,ZH,202107,32,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1966,1797,169,0.593,59.3,766679,4.17,256.43,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,-6,-0.79,-15.8,6.499999999999993
female,AG,202107,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,550,501,49,0.381,38.1,341112,2.35,161.24,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,-4,-1.17,-33.3,-28.6
female,AI,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,11,11,0,NA,NA,7825,0,140.58,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,0,NA,NA
female,AR,202107,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,76,73,3,0.5,50,27507,3.64,276.29,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,1,3.64,NA,50
female,BE,202107,14,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1059,977,82,0.519,51.9,529304,2.64,200.07,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,1,0.18,7.7,14.799999999999997
female,BL,202107,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,298,289,9,0.714,71.39999999999999,147578,3.39,201.93,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,1,0.68,25,31.39999999999999
female,BS,202107,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,321,302,19,0.4,40,100847,1.98,318.3,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,0,0,-10
female,FL,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,64,62,2,0,0,19532,0,327.67,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,-2,-10.24,-100,-40
female,FR,202107,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,435,406,29,0.3,30,160630,1.87,270.81,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,-2,-1.24,-40,-3.3000000000000043
female,GE,202107,15,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,554,506,48,0.536,53.6,259944,5.77,213.12,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,1,0.38,7.1,-20.1
female,GL,202107,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,51,42,9,0.667,66.7,20044,9.98,254.44,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,2,9.98,NA,66.7
female,GR,202107,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,222,208,14,0.333,33.300000000000004,99314,1.01,223.53,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,-2,-2.01,-66.7,-4.199999999999996
female,JU,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,79,75,4,0,0,37184,0,212.46,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,0,NA,NA
female,LU,202107,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,294,271,23,0.5,50,207144,3.38,141.93,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,3,1.45,75,13.600000000000001
female,NE,202107,14,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,361,323,38,0.609,60.9,90001,15.56,401.11,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,9,10,180,35.9
female,NW,202107,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,41,5,1,100,21034,9.51,218.69,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,2,9.51,NA,100
female,OW,202107,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,42,4,0.25,25,18772,5.33,245.05,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,1,5.33,NA,25
female,SG,202107,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,544,499,45,0.24,24,254695,2.36,213.59,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,-2,-0.78,-25,-26
female,SH,202107,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,70,66,4,0.333,33.300000000000004,41580,2.41,168.35,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,0,0,-66.69999999999999
female,SO,202107,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,364,338,26,0.375,37.5,137588,2.18,264.56,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,-5,-3.63,-62.5,-6.899999999999999
female,SZ,202107,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,193,172,21,0.5,50,78267,3.83,246.59,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,-3,-3.84,-50,-10
female,TG,202107,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,285,266,19,0.5,50,138662,4.33,205.54,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,3,2.17,100,7.100000000000001
female,TI,202107,12,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1131,1074,57,0.324,32.4,180350,6.65,627.11,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,2,1.11,20,-13.100000000000001
female,UR,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,27,3,0,0,17964,0,167,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,-2,-11.13,-100,-66.7
female,VD,202107,19,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1125,1043,82,0.413,41.3,409909,4.64,274.45,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,-2,-0.48,-9.5,-6.399999999999999
female,VS,202107,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,525,483,42,0.625,62.5,174271,5.74,301.25,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,5,2.87,100,26.800000000000004
female,ZG,202107,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,42,37,5,0.429,42.9,63048,4.76,66.62,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,2,3.17,200,-7.100000000000001
female,ZH,202107,22,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1404,1274,130,0.407,40.699999999999996,772596,2.85,181.72,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,-12,-1.55,-35.3,-6.5
unknown,AG,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,AI,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,NA
unknown,AR,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,BE,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,BL,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,BS,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,FL,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,FR,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,GE,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,GL,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,GR,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,JU,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,NA
unknown,LU,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,NE,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,NW,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,OW,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,SG,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,SH,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,SO,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,SZ,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,TG,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,TI,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,UR,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,VD,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,VS,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,ZG,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
unknown,ZH,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
male,AG,202108,17,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,821,756,65,0.531,53.1,344733,4.93,238.16,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,4,1.16,30.8,-8.799999999999997
male,AI,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,32,31,1,NA,NA,8303,0,385.4,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,0,0,NA,NA
male,AR,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,94,87,7,NA,NA,27938,0,336.46,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-1,-3.58,-100,NA
male,BE,202108,14,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1355,1248,107,0.5,50,510170,2.74,265.6,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,1,0.19,7.7,1.8999999999999986
male,BL,202108,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,422,404,18,1,100,141890,0.7,297.41,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-1,-0.71,-50,71.4
male,BS,202108,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,331,316,15,0.5,50,94997,4.21,348.43,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,1,1.05,33.3,-10
male,FL,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,82,74,8,0,0,19215,0,426.75,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-1,-5.2,-100,-100
male,FR,202108,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,633,587,46,0.556,55.60000000000001,161153,3.1,392.79,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-2,-1.24,-28.6,-14.399999999999991
male,GE,202108,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,652,610,42,0.286,28.599999999999998,244184,0.82,267.01,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-11,-4.5,-84.6,-17.800000000000008
male,GL,202108,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,84,67,17,1,100,20546,9.73,408.84,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,1,4.86,100,66.69999999999999
male,GR,202108,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,307,279,28,0.8,80,99707,4.01,307.9,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,2,2,100,13.299999999999997
male,JU,202108,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,113,106,7,1,100,36400,2.75,310.44,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,0,0,0,0
male,LU,202108,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,379,346,33,0.667,66.7,205976,0.97,184,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-5,-2.43,-71.4,16.700000000000003
male,NE,202108,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,433,388,45,0.571,57.099999999999994,86495,9.25,500.61,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-1,-1.16,-11.1,17.999999999999993
male,NW,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,47,43,4,NA,NA,22053,0,213.12,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,0,0,NA,NA
male,OW,202108,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,51,11,0.5,50,19158,10.44,323.62,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-1,-5.22,-33.3,-25
male,SG,202108,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,866,789,77,0.444,44.4,256039,3.12,338.23,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-11,-4.3,-57.9,-31.6
male,SH,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,93,89,4,NA,NA,40768,0,228.12,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-2,-4.91,-100,NA
male,SO,202108,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,490,450,40,0.625,62.5,137659,7.26,355.95,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,5,3.63,100,0
male,SZ,202108,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,347,328,19,0.25,25,82213,1.22,422.07,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-2,-2.43,-66.7,-25
male,TG,202108,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,363,334,29,0.625,62.5,140885,3.55,257.66,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-1,-0.71,-16.7,12.5
male,TI,202108,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1628,1536,92,0.5,50,171141,5.26,951.26,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-16,-9.35,-64,-17.60000000000001
male,UR,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,44,2,NA,NA,18739,0,245.48,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-1,-5.34,-100,NA
male,VD,202108,33,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1479,1341,138,0.579,57.9,395189,8.35,374.25,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,6,1.52,22.2,-0.7999999999999972
male,VS,202108,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,616,578,38,0.5,50,171254,1.75,359.7,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-3,-1.75,-50,12.5
male,ZG,202108,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,88,77,11,0.5,50,64594,1.55,136.24,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-3,-4.64,-75,-7.099999999999994
male,ZH,202108,23,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1989,1797,192,0.535,53.5,766679,3,259.43,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-9,-1.17,-28.1,-5.799999999999997
female,AG,202108,15,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,565,501,64,0.469,46.9,341112,4.4,165.63,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,7,2.05,87.5,8.799999999999997
female,AI,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,11,11,0,NA,NA,7825,0,140.58,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,0,0,NA,NA
female,AR,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,76,73,3,NA,NA,27507,0,276.29,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-1,-3.64,-100,NA
female,BE,202108,14,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1073,977,96,0.5,50,529304,2.64,202.72,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,0,0,0,-1.8999999999999986
female,BL,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,298,289,9,0,0,147578,0,201.93,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-5,-3.39,-100,-71.39999999999999
female,BS,202108,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,325,302,23,0.5,50,100847,3.97,322.27,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,2,1.99,100,10
female,FL,202108,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,65,62,3,1,100,19532,5.12,332.79,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,1,5.12,NA,100
female,FR,202108,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,439,406,33,0.444,44.4,160630,2.49,273.3,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,1,0.62,33.3,14.399999999999999
female,GE,202108,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,559,506,53,0.714,71.39999999999999,259944,1.92,215.05,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-10,-3.85,-66.7,17.79999999999999
female,GL,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,51,42,9,0,0,20044,0,254.44,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-2,-9.98,-100,-66.7
female,GR,202108,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,223,208,15,0.2,20,99314,1.01,224.54,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,0,0,0,-13.300000000000004
female,JU,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,79,75,4,0,0,37184,0,212.46,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,0,0,NA,0
female,LU,202108,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,295,271,24,0.333,33.300000000000004,207144,0.48,142.41,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-6,-2.9,-85.7,-16.699999999999996
female,NE,202108,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,367,323,44,0.429,42.9,90001,6.67,407.77,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-8,-8.89,-57.1,-18
female,NW,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,41,5,NA,NA,21034,0,218.69,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-2,-9.51,-100,NA
female,OW,202108,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,42,6,0.5,50,18772,10.65,255.7,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,1,5.32,100,25
female,SG,202108,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,554,499,55,0.556,55.60000000000001,254695,3.93,217.52,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,4,1.57,66.7,31.60000000000001
female,SH,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,70,66,4,NA,NA,41580,0,168.35,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-1,-2.41,-100,NA
female,SO,202108,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,370,338,32,0.375,37.5,137588,4.36,268.92,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,3,2.18,100,0
female,SZ,202108,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,196,172,24,0.75,75,78267,3.83,250.42,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,0,0,0,25
female,TG,202108,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,288,266,22,0.375,37.5,138662,2.16,207.7,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-3,-2.17,-50,-12.5
female,TI,202108,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1140,1074,66,0.5,50,180350,4.99,632.1,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-3,-1.66,-25,17.6
female,UR,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,27,3,NA,NA,17964,0,167,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,0,0,NA,NA
female,VD,202108,24,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1149,1043,106,0.421,42.1,409909,5.85,280.31,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,5,1.21,26.3,0.8000000000000043
female,VS,202108,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,528,483,45,0.5,50,174271,1.72,302.98,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-7,-4.02,-70,-12.5
female,ZG,202108,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,43,37,6,0.5,50,63048,1.59,68.2,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-2,-3.17,-66.7,7.100000000000001
female,ZH,202108,20,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1424,1274,150,0.465,46.5,772596,2.59,184.31,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-2,-0.26,-9.1,5.800000000000004
unknown,AG,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,0,NA,NA,0
unknown,AI,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,0,NA,NA,NA
