geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
TI,202122,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3186,2610,576,1,100,351491,0.57,906.42,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-22,-4,-1.14,-66.7,0
UR,202122,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,135,71,64,NA,NA,36703,0,367.82,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-22,-2,-5.45,-100,NA
VD,202122,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3076,2384,692,1,100,805098,0.99,382.07,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-22,-1,-0.13,-11.1,0
VS,202122,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1352,1061,291,1,100,345525,0.87,391.29,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-22,-3,-0.87,-50,0
ZG,202122,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,228,114,114,1,100,127642,3.92,178.62,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-22,3,2.35,150,0
ZH,202122,26,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4495,3071,1424,1,100,1539275,1.69,292.02,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-22,3,0.2,13,0
AG,202123,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1801,1257,544,1,100,685845,0.73,262.6,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-5,-0.73,-50,0
AI,202123,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,42,8,1,100,16128,6.2,310.02,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,1,6.2,NA,NA
AR,202123,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,193,160,33,NA,NA,55445,0,348.09,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-1,-1.8,-100,NA
BE,202123,15,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2952,2225,727,1,100,1039474,1.44,283.99,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-1,-0.1,-6.2,0
BL,202123,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,853,693,160,1,100,289468,0.35,294.68,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-4,-1.38,-80,0
BS,202123,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,768,618,150,1,100,195844,3.06,392.15,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,3,1.53,100,0
FL,202123,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,174,136,38,1,100,38747,2.58,449.07,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,1,2.58,NA,NA
FR,202123,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1195,994,201,1,100,321783,1.24,371.37,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-1,-0.31,-20,0
GE,202123,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1717,1116,601,1,100,504128,1.39,340.59,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-3,-0.59,-30,0
GL,202123,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,174,109,65,1,100,40590,2.46,428.68,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,0,0,0,0
GR,202123,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,618,487,131,NA,NA,199021,0,310.52,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-2,-1,-100,NA
JU,202123,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,205,181,24,1,100,73584,1.36,278.59,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,1,1.36,NA,NA
LU,202123,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,853,617,236,1,100,413120,0.48,206.48,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-2,-0.49,-50,0
NE,202123,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,881,711,170,NA,NA,176496,0,499.16,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,0,0,NA,NA
NW,202123,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,126,84,42,NA,NA,43087,0,292.43,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-1,-2.32,-100,NA
OW,202123,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,143,93,50,1,100,37930,10.55,377.01,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,3,7.91,300,0
SG,202123,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1689,1288,401,1,100,510734,1.96,330.7,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,0,0,0,0
SH,202123,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,220,155,65,1,100,82348,1.21,267.16,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-1,-1.22,-50,0
SO,202123,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1066,788,278,1,100,275247,1.09,387.29,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,1,0.36,50,0
SZ,202123,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,621,500,121,1,100,160480,1.25,386.96,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-7,-4.36,-77.8,0
TG,202123,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,836,600,236,1,100,279547,0.36,299.06,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-5,-1.79,-83.3,0
TI,202123,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3187,2610,577,1,100,351491,0.28,906.71,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-1,-0.29,-50,0
UR,202123,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,136,71,65,1,100,36703,2.72,370.54,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,1,2.72,NA,NA
VD,202123,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3082,2384,698,1,100,805098,0.75,382.81,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-2,-0.24,-25,0
VS,202123,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1354,1061,293,1,100,345525,0.58,391.87,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-1,-0.29,-33.3,0
ZG,202123,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,230,114,116,1,100,127642,1.57,180.19,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-3,-2.35,-60,0
ZH,202123,11,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4506,3071,1435,1,100,1539275,0.71,292.74,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-15,-0.98,-57.7,0
AG,202124,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1805,1257,548,1,100,685845,0.58,263.18,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-1,-0.15,-20,0
AI,202124,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,42,8,NA,NA,16128,0,310.02,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-1,-6.2,-100,NA
AR,202124,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,193,160,33,NA,NA,55445,0,348.09,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,0,0,NA,NA
BE,202124,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2956,2225,731,1,100,1039474,0.38,284.37,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-11,-1.06,-73.3,0
BL,202124,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,855,693,162,1,100,289468,0.69,295.37,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,1,0.34,100,0
BS,202124,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,769,618,151,1,100,195844,0.51,392.66,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-5,-2.55,-83.3,0
FL,202124,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,174,136,38,NA,NA,38747,0,449.07,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-1,-2.58,-100,NA
FR,202124,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1199,994,205,1,100,321783,1.24,372.61,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,0,0,0,0
GE,202124,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1720,1116,604,1,100,504128,0.6,341.18,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-4,-0.79,-57.1,0
GL,202124,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,174,109,65,NA,NA,40590,0,428.68,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-1,-2.46,-100,NA
GR,202124,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,620,487,133,1,100,199021,1,311.52,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,2,1,NA,NA
JU,202124,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,206,181,25,1,100,73584,1.36,279.95,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,0,0,0,0
LU,202124,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,856,617,239,1,100,413120,0.73,207.2,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,1,0.25,50,0
NE,202124,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,881,711,170,NA,NA,176496,0,499.16,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,0,0,NA,NA
NW,202124,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,127,84,43,1,100,43087,2.32,294.75,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,1,2.32,NA,NA
OW,202124,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,143,93,50,NA,NA,37930,0,377.01,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-4,-10.55,-100,NA
SG,202124,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1695,1288,407,1,100,510734,1.17,331.88,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-4,-0.79,-40,0
SH,202124,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,220,155,65,NA,NA,82348,0,267.16,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-1,-1.21,-100,NA
SO,202124,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1066,788,278,NA,NA,275247,0,387.29,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-3,-1.09,-100,NA
SZ,202124,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,624,500,124,1,100,160480,1.87,388.83,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,1,0.62,50,0
TG,202124,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,837,600,237,1,100,279547,0.36,299.41,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,0,0,0,0
TI,202124,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3189,2610,579,1,100,351491,0.57,907.28,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,1,0.29,100,0
UR,202124,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,137,71,66,1,100,36703,2.72,373.27,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,0,0,0,0
VD,202124,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3087,2384,703,1,100,805098,0.62,383.43,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-1,-0.13,-16.7,0
VS,202124,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1356,1061,295,1,100,345525,0.58,392.45,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,0,0,0,0
ZG,202124,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,230,114,116,NA,NA,127642,0,180.19,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-2,-1.57,-100,NA
ZH,202124,16,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4522,3071,1451,1,100,1539275,1.04,293.77,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,5,0.33,45.5,0
AG,202125,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1808,1257,551,1,100,685845,0.44,263.62,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,-1,-0.14,-25,0
AI,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,50,42,8,NA,NA,16128,0,310.02,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,0,0,NA,NA
AR,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,193,160,33,NA,NA,55445,0,348.09,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,0,0,NA,NA
BE,202125,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2959,2225,734,1,100,1039474,0.29,284.66,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,-1,-0.09,-25,0
BL,202125,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,856,693,163,1,100,289468,0.35,295.71,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,-1,-0.34,-50,0
BS,202125,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,772,618,154,1,100,195844,1.53,394.19,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,2,1.02,200,0
FL,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,174,136,38,NA,NA,38747,0,449.07,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,0,0,NA,NA
FR,202125,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1204,994,210,1,100,321783,1.55,374.17,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,1,0.31,25,0
GE,202125,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1723,1116,607,1,100,504128,0.6,341.78,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,0,0,0,0
GL,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,174,109,65,NA,NA,40590,0,428.68,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,0,0,NA,NA
GR,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,620,487,133,NA,NA,199021,0,311.52,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,-2,-1,-100,NA
JU,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,206,181,25,NA,NA,73584,0,279.95,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,-1,-1.36,-100,NA
LU,202125,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,857,617,240,1,100,413120,0.24,207.45,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,-2,-0.49,-66.7,0
NE,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,881,711,170,NA,NA,176496,0,499.16,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,0,0,NA,NA
NW,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,127,84,43,NA,NA,43087,0,294.75,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,-1,-2.32,-100,NA
OW,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,143,93,50,NA,NA,37930,0,377.01,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,0,0,NA,NA
SG,202125,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1698,1288,410,1,100,510734,0.59,332.46,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,-3,-0.58,-50,0
SH,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,220,155,65,NA,NA,82348,0,267.16,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,0,0,NA,NA
SO,202125,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1067,788,279,1,100,275247,0.36,387.65,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,1,0.36,NA,NA
SZ,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,624,500,124,NA,NA,160480,0,388.83,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,-3,-1.87,-100,NA
TG,202125,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,838,600,238,1,100,279547,0.36,299.77,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,0,0,0,0
TI,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3189,2610,579,NA,NA,351491,0,907.28,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,-2,-0.57,-100,NA
UR,202125,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,138,71,67,1,100,36703,2.72,375.99,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,0,0,0,0
VD,202125,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3092,2384,708,1,100,805098,0.62,384.05,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,0,0,0,0
VS,202125,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1361,1061,300,1,100,345525,1.45,393.89,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,3,0.87,150,0
ZG,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,230,114,116,NA,NA,127642,0,180.19,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,0,0,NA,NA
ZH,202125,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4529,3071,1458,1,100,1539275,0.45,294.23,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,-9,-0.59,-56.2,0
AG,202126,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1811,1257,554,1,100,685845,0.44,264.05,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,0,0,0,0
AI,202126,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,51,42,9,1,100,16128,6.2,316.22,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,1,6.2,NA,NA
AR,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,193,160,33,NA,NA,55445,0,348.09,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,0,0,NA,NA
BE,202126,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2960,2225,735,1,100,1039474,0.1,284.76,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,-2,-0.19,-66.7,0
BL,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,856,693,163,NA,NA,289468,0,295.71,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,-1,-0.35,-100,NA
BS,202126,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,773,618,155,1,100,195844,0.51,394.7,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,-2,-1.02,-66.7,0
FL,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,174,136,38,NA,NA,38747,0,449.07,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,0,0,NA,NA
FR,202126,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1205,994,211,1,100,321783,0.31,374.48,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,-4,-1.24,-80,0
GE,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1723,1116,607,NA,NA,504128,0,341.78,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,-3,-0.6,-100,NA
GL,202126,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,175,109,66,1,100,40590,2.46,431.14,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,1,2.46,NA,NA
GR,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,620,487,133,NA,NA,199021,0,311.52,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,0,0,NA,NA
JU,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,206,181,25,NA,NA,73584,0,279.95,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,0,0,NA,NA
LU,202126,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,858,617,241,1,100,413120,0.24,207.69,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,0,0,0,0
NE,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,881,711,170,NA,NA,176496,0,499.16,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,0,0,NA,NA
NW,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,127,84,43,NA,NA,43087,0,294.75,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,0,0,NA,NA
OW,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,143,93,50,NA,NA,37930,0,377.01,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,0,0,NA,NA
SG,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1698,1288,410,NA,NA,510734,0,332.46,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,-3,-0.59,-100,NA
SH,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,220,155,65,NA,NA,82348,0,267.16,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,0,0,NA,NA
SO,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1067,788,279,NA,NA,275247,0,387.65,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,-1,-0.36,-100,NA
SZ,202126,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,627,500,127,1,100,160480,1.87,390.7,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,3,1.87,NA,NA
TG,202126,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,841,600,241,1,100,279547,1.07,300.84,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,2,0.71,200,0
TI,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3189,2610,579,NA,NA,351491,0,907.28,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,0,0,NA,NA
UR,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,138,71,67,NA,NA,36703,0,375.99,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,-1,-2.72,-100,NA
VD,202126,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3095,2384,711,1,100,805098,0.37,384.43,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,-2,-0.25,-40,0
VS,202126,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1362,1061,301,1,100,345525,0.29,394.18,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,-4,-1.16,-80,0
ZG,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,230,114,116,NA,NA,127642,0,180.19,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,0,0,NA,NA
ZH,202126,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4533,3071,1462,1,100,1539275,0.26,294.49,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,-3,-0.19,-42.9,0
AG,202127,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1811,1257,554,NA,NA,685845,0,264.05,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-27,-3,-0.44,-100,NA
AI,202127,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,51,42,9,NA,NA,16128,0,316.22,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-27,-1,-6.2,-100,NA
AR,202127,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,193,160,33,NA,NA,55445,0,348.09,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-27,0,0,NA,NA
BE,202127,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2963,2225,738,1,100,1039474,0.29,285.05,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-27,2,0.19,200,0
BL,202127,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,856,693,163,NA,NA,289468,0,295.71,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-27,0,0,NA,NA
BS,202127,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,775,618,157,1,100,195844,1.02,395.72,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-27,1,0.51,100,0
