nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
all,CHFL,202026,57468,393,57075,567303,0.7,0.29999999999999993,6.6,1,100,8644780,664.77,6562.38,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-26,8808,101.89,18.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202027,70370,753,69617,637673,1.1,0.40000000000000013,6,1,100,8644780,814.02,7376.39,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-27,12902,149.25,22.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202028,49611,765,48846,687284,1.5,0.3999999999999999,5.7,1,100,8644780,573.88,7950.28,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-28,-20759,-240.14,-29.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202029,42967,843,42124,730251,2,0.5,5.4,1,100,8644780,497.03,8447.31,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-29,-6644,-76.85,-13.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202030,35697,921,34776,765948,2.6,0.6000000000000001,5.3,1,100,8644780,412.93,8860.24,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-30,-7270,-84.1,-16.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202031,37706,1313,36393,803654,3.5,0.8999999999999999,5.2,1,100,8644780,436.17,9296.41,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-31,2009,23.24,5.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202032,38879,1267,37612,842533,3.3,-0.20000000000000018,5.1,1,100,8644780,449.74,9746.15,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-32,1173,13.57,3.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202033,42120,1701,40419,884653,4,0.7000000000000002,5.1,1,100,8644780,487.23,10233.38,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-33,3241,37.49,8.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202034,57818,2087,55731,942471,3.6,-0.3999999999999999,5,1,100,8644780,668.82,10902.2,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-34,15698,181.59,37.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202035,73979,2301,71678,1016450,3.1,-0.5,4.9,1,100,8644780,855.76,11757.96,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-35,16161,186.94,28,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202036,87829,2702,85127,1104279,3.1,0,4.7,1,100,8644780,1015.98,12773.94,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-36,13850,160.22,18.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202037,91322,3239,88083,1195601,3.5,0.3999999999999999,4.6,1,100,8644780,1056.38,13830.32,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-37,3493,40.4,4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202038,85205,3206,81999,1280806,3.8,0.2999999999999998,4.6,1,100,8644780,985.62,14815.95,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-38,-6117,-70.76,-6.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202039,68745,2512,66233,1349551,3.7,-0.09999999999999964,4.5,1,100,8644780,795.22,15611.17,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-39,-16460,-190.4,-19.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202040,68238,3630,64608,1417789,5.3,1.5999999999999996,4.6,1,100,8644780,789.35,16400.52,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-40,-507,-5.87,-0.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202041,89953,8961,80992,1507742,10,4.7,4.9,1,100,8644780,1040.55,17441.07,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-41,21715,251.2,31.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202042,127083,19504,107579,1634825,15.3,5.300000000000001,5.7,1,100,8644780,1470.05,18911.12,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-42,37130,429.5,41.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202043,178476,40197,138279,1813301,22.5,7.199999999999999,7.3,1,100,8644780,2064.55,20975.68,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-43,51393,594.5,40.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202044,218266,57719,160547,2031567,26.4,3.8999999999999986,9.4,1,100,8644780,2524.83,23500.51,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-44,39790,460.28,22.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202045,207985,55114,152871,2239552,26.5,0.10000000000000142,11,1,100,8644780,2405.9,25906.41,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-10281,-118.93,-4.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202046,180783,43332,137451,2420335,24,-2.5,12,1,100,8644780,2091.24,27997.65,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-27202,-314.66,-13.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202047,158829,32954,125875,2579164,20.7,-3.3000000000000007,12.5,1,100,8644780,1837.28,29834.93,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,-21954,-253.96,-12.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202048,160940,28292,132648,2740104,17.6,-3.099999999999998,12.8,1,100,8644780,1861.7,31696.63,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-48,2111,24.42,1.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202049,165126,29295,135831,2905230,17.7,0.09999999999999787,13.1,1,100,8644780,1910.12,33606.75,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-49,4186,48.42,2.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202050,210597,32074,178523,3115827,15.2,-2.5,13.2,1,100,8644780,2436.12,36042.87,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-50,45471,526,27.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202051,243809,31315,212494,3359636,12.8,-2.3999999999999986,13.2,1,100,8644780,2820.3,38863.18,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-51,33212,384.18,15.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202052,206788,26129,180659,3566424,12.6,-0.20000000000000107,13.2,1,100,8644780,2392.06,41255.23,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-52,-37021,-428.24,-15.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202053,149607,25079,124528,3716031,16.8,4.200000000000001,13.3,1,100,8644780,1730.61,42985.84,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-53,-57181,-661.45,-27.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202101,167412,24172,143240,3883443,14.4,-2.4000000000000004,13.4,1,100,8644780,1936.57,44922.4,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-01,17805,205.96,11.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202102,147443,16913,130530,4030886,11.5,-2.9000000000000004,13.3,1,100,8644780,1705.57,46627.98,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-02,-19969,-231,-11.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202103,163031,14687,148344,4193917,9,-2.5,13.1,1,100,8644780,1885.89,48513.87,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-03,15588,180.32,10.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202104,167920,12588,155332,4361837,7.5,-1.5,12.9,1,100,8644780,1942.44,50456.31,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-04,4889,56.55,3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202105,186072,11316,174756,4547909,6.1,-1.4000000000000004,12.6,1,100,8644780,2152.42,52608.73,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-05,18152,209.98,10.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202106,194075,9178,184897,4741984,4.7,-1.3999999999999995,12.3,1,100,8644780,2245,54853.73,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-06,8003,92.58,4.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202107,176741,7925,168816,4918725,4.5,-0.20000000000000018,12,1,100,8644780,2044.48,56898.21,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-07,-17334,-200.52,-8.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202108,168124,8158,159966,5086849,4.9,0.40000000000000036,11.8,1,100,8644780,1944.8,58843.01,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-08,-8617,-99.68,-4.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202109,174403,8447,165956,5261252,4.8,-0.10000000000000053,11.6,1,100,8644780,2017.44,60860.45,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-09,6279,72.64,3.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202110,194238,9814,184424,5455490,5.1,0.2999999999999998,11.3,1,100,8644780,2246.88,63107.33,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-10,19835,229.44,11.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202111,229254,11638,217616,5684744,5.1,0,11.1,1,100,8644780,2651.94,65759.27,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-11,35016,405.06,18,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202112,254423,13879,240544,5939167,5.5,0.40000000000000036,10.8,1,100,8644780,2943.08,68702.35,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-12,25169,291.14,11,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202113,276392,13946,262446,6215559,5,-0.5,10.6,1,100,8644780,3197.21,71899.56,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-13,21969,254.13,8.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202114,203953,15451,188502,6419512,7.6,2.5999999999999996,10.5,1,100,8644780,2359.26,74258.82,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-14,-72439,-837.95,-26.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202115,187596,15525,172071,6607108,8.3,0.7000000000000011,10.4,1,100,8644780,2170.05,76428.87,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-15,-16357,-189.21,-8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202116,184074,15793,168281,6791182,8.6,0.29999999999999893,10.4,1,100,8644780,2129.31,78558.18,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-16,-3522,-40.74,-1.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202117,183337,13262,170075,6974519,7.2,-1.3999999999999995,10.3,1,100,8644780,2120.78,80678.96,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-17,-737,-8.53,-0.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202118,177182,11350,165832,7151701,6.4,-0.7999999999999998,10.2,1,100,8644780,2049.58,82728.55,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-18,-6155,-71.2,-3.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202119,183656,8662,174994,7335357,4.7,-1.7000000000000002,10.1,1,100,8644780,2124.47,84853.02,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-19,6474,74.89,3.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202120,200163,8207,191956,7535520,4.1,-0.6000000000000005,9.9,1,100,8644780,2315.42,87168.44,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-20,16507,190.95,9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202121,156025,5703,150322,7691545,3.7,-0.39999999999999947,9.8,1,100,8644780,1804.85,88973.29,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-21,-44138,-510.57,-22.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202122,163435,4030,159405,7854980,2.5,-1.2000000000000002,9.6,1,100,8644780,1890.56,90863.85,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-22,7410,85.71,4.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202123,142927,2773,140154,7997907,1.9,-0.6000000000000001,9.5,1,100,8644780,1653.33,92517.18,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-23,-20508,-237.23,-12.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202124,141184,1499,139685,8139091,1.1,-0.7999999999999998,9.3,1,100,8644780,1633.17,94150.35,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-24,-1743,-20.16,-1.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202125,132266,933,131333,8271357,0.7,-0.40000000000000013,9.2,1,100,8644780,1530.01,95680.36,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-25,-8918,-103.16,-6.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202126,167671,1199,166472,8439028,0.7,0,9,1,100,8644780,1939.56,97619.93,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-26,35405,409.55,26.8,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202127,188212,2313,185899,8627240,1.2,0.5,8.9,1,100,8644780,2177.18,99797.1,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-27,20541,237.62,12.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202128,188372,4372,184000,8815612,2.3,1.0999999999999999,8.7,1,100,8644780,2179.03,101976.13,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-28,160,1.85,0.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202129,160762,5817,154945,8976374,3.6,1.3000000000000003,8.6,1,100,8644780,1859.64,103835.77,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-29,-27610,-319.39,-14.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202130,144067,6212,137855,9120441,4.3,0.6999999999999997,8.6,1,100,8644780,1666.52,105502.29,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-30,-16695,-193.12,-10.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202131,130346,8695,121651,9250787,6.7,2.4000000000000004,8.5,1,100,8644780,1507.8,107010.09,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-31,-13721,-158.72,-9.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202132,140001,16115,123886,9390788,11.5,4.8,8.6,1,100,8644780,1619.49,108629.58,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-32,9655,111.69,7.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202133,162891,20695,142196,9553679,12.7,1.1999999999999993,8.6,1,100,8644780,1884.27,110513.85,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-33,22890,264.78,16.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202134,191564,20700,170864,9745243,10.8,-1.8999999999999986,8.7,1,100,8644780,2215.95,112729.8,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-34,28673,331.68,17.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202135,225452,21327,204125,9970695,9.5,-1.3000000000000007,8.7,1,100,8644780,2607.96,115337.75,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-35,33888,392.01,17.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202136,237387,21136,216251,10208082,8.9,-0.5999999999999996,8.7,1,100,8644780,2746.02,118083.77,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-36,11935,138.06,5.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
all,CHFL,202137,267024,14936,252088,10475106,5.6,-3.3000000000000007,8.6,1,100,8644780,3088.85,121172.62,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-37,29637,342.83,12.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
all,CHFL,202138,257667,10748,246919,10732773,4.2,-1.3999999999999995,8.5,1,100,8644780,2980.61,124153.22,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-38,-9357,-108.24,-3.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,CHFL,202139,252471,9016,243455,10985244,3.6,-0.6000000000000001,8.4,1,100,8644780,2920.5,127073.73,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-39,-5196,-60.11,-2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,CHFL,202140,226919,7544,219375,11212163,3.3,-0.30000000000000027,8.3,1,100,8644780,2624.93,129698.65,COVID19Test,,2021-10-11_08-00-56,isoweek,2021-40,-25552,-295.57,-10.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,685845,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,16128,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,55445,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039474,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,289468,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,195844,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,38747,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,321783,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,504128,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,40590,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,199021,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,73584,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,413120,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,176496,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,43087,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,37930,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,510734,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,82348,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,275247,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,160480,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,279547,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,36703,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,805098,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,345525,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,127642,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,685845,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,16128,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,55445,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039474,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,289468,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,195844,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,38747,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,321783,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,504128,NA,NA,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
