date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202113,VD,vaccination_centre,14350,location,805098,116845,NA,0.867,86.7,74.6,1.78,14.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,VD,vaccination_centre,13985,location,805098,130830,NA,0.912,91.2,76.1,1.74,16.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,VD,vaccination_centre,14846,location,805098,145676,NA,0.852,85.2,76.9,1.84,18.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,VD,vaccination_centre,27440,location,805098,173116,NA,0.866,86.6,78.3,3.41,21.5,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,VD,vaccination_centre,32820,location,805098,205936,NA,0.859,85.9,79.4,4.08,25.58,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,VD,vaccination_centre,35902,location,805098,241838,NA,0.829,82.89999999999999,79.9,4.46,30.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,VD,vaccination_centre,34848,location,805098,276686,NA,0.872,87.2,80.80000000000001,4.33,34.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,VD,vaccination_centre,42108,location,805098,318794,NA,0.83,83,81,5.23,39.6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,VD,vaccination_centre,45883,location,805098,364677,NA,0.847,84.7,81.5,5.7,45.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,VD,vaccination_centre,52071,location,805098,416748,NA,0.809,80.9,81.39999999999999,6.47,51.76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,VD,vaccination_centre,49455,location,805098,466203,NA,0.811,81.10000000000001,81.39999999999999,6.14,57.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,VD,vaccination_centre,42768,location,805098,508971,NA,0.788,78.8,81.2,5.31,63.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,VD,vaccination_centre,41159,location,805098,550130,NA,0.817,81.69999999999999,81.2,5.11,68.33,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,VD,vaccination_centre,41906,location,805098,592036,NA,0.829,82.89999999999999,81.3,5.21,73.54,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,VD,vaccination_centre,38631,location,805098,630667,NA,0.843,84.3,81.5,4.8,78.33,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,VD,vaccination_centre,32044,location,805098,662711,NA,0.841,84.1,81.6,3.98,82.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,VD,vaccination_centre,23192,location,805098,685903,NA,0.841,84.1,81.69999999999999,2.88,85.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,VD,vaccination_centre,19383,location,805098,705286,NA,0.903,90.3,81.89999999999999,2.41,87.6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,VD,vaccination_centre,13414,location,805098,718700,NA,0.902,90.2,82,1.67,89.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,VD,vaccination_centre,13594,location,805098,732294,NA,0.873,87.3,82.1,1.69,90.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,VD,vaccination_centre,14187,location,805098,746481,NA,0.879,87.9,82.19999999999999,1.76,92.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,VD,vaccination_centre,13388,location,805098,759869,NA,0.879,87.9,82.3,1.66,94.38,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,VD,vaccination_centre,13024,location,805098,772893,NA,0.885,88.5,82.39999999999999,1.62,96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,VD,vaccination_centre,13649,location,805098,786542,NA,0.858,85.8,82.5,1.7,97.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,VD,vaccination_centre,16830,location,805098,803372,NA,0.765,76.5,82.39999999999999,2.09,99.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,VD,vaccination_centre,12801,location,805098,816173,NA,0.796,79.60000000000001,82.3,1.59,101.38,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,VD,vaccination_centre,12580,location,805098,828753,NA,0.795,79.5,82.3,1.56,102.94,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,VD,vaccination_centre,11805,location,805098,840558,NA,0.828,82.8,82.3,1.47,104.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,VD,nursing_home,0,location,805098,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,VD,nursing_home,84,location,805098,84,NA,0.884,88.4,88.4,0.01,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,VD,nursing_home,206,location,805098,290,NA,0.755,75.5,78.8,0.03,0.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,VD,nursing_home,1298,location,805098,1588,NA,0.245,24.5,28.000000000000004,0.16,0.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,VD,nursing_home,3993,location,805098,5581,NA,0.393,39.300000000000004,35.199999999999996,0.5,0.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,VD,nursing_home,3549,location,805098,9130,NA,0.304,30.4,33.2,0.44,1.13,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,VD,nursing_home,3470,location,805098,12600,NA,0.292,29.2,32,0.43,1.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,VD,nursing_home,4138,location,805098,16738,NA,0.266,26.6,30.4,0.51,2.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,VD,nursing_home,1054,location,805098,17792,NA,0.081,8.1,26.200000000000003,0.13,2.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,VD,nursing_home,2189,location,805098,19981,NA,0.181,18.099999999999998,25,0.27,2.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,VD,nursing_home,2468,location,805098,22449,NA,0.214,21.4,24.5,0.31,2.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,VD,nursing_home,1401,location,805098,23850,NA,0.131,13.100000000000001,23.3,0.17,2.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,VD,nursing_home,201,location,805098,24051,NA,0.011,1.0999999999999999,20,0.02,2.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,VD,nursing_home,19,location,805098,24070,NA,0.001,0.1,17.2,0,2.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,VD,nursing_home,117,location,805098,24187,NA,0.007,0.7000000000000001,15.4,0.01,3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,VD,nursing_home,132,location,805098,24319,NA,0.009,0.8999999999999999,14.099999999999998,0.02,3.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,VD,nursing_home,16,location,805098,24335,NA,0.001,0.1,12.8,0,3.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,VD,nursing_home,1,location,805098,24336,NA,0,0,11,0,3.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,VD,nursing_home,7,location,805098,24343,NA,0,0,9.4,0,3.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,VD,nursing_home,16,location,805098,24359,NA,0,0,8,0,3.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,VD,nursing_home,36,location,805098,24395,NA,0.001,0.1,7.1,0,3.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,VD,nursing_home,54,location,805098,24449,NA,0.001,0.1,6.2,0.01,3.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,VD,nursing_home,83,location,805098,24532,NA,0.002,0.2,5.5,0.01,3.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,VD,nursing_home,12,location,805098,24544,NA,0,0,4.8,0,3.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,VD,nursing_home,61,location,805098,24605,NA,0.001,0.1,4.3,0.01,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,VD,nursing_home,50,location,805098,24655,NA,0.001,0.1,3.9,0.01,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,VD,nursing_home,0,location,805098,24655,NA,0,0,3.5999999999999996,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,VD,nursing_home,0,location,805098,24655,NA,0,0,3.4000000000000004,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,VD,nursing_home,0,location,805098,24655,NA,0,0,3.2,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,VD,nursing_home,0,location,805098,24655,NA,0,0,3,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,VD,nursing_home,0,location,805098,24655,NA,0,0,2.9000000000000004,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,VD,nursing_home,0,location,805098,24655,NA,0,0,2.9000000000000004,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,VD,nursing_home,0,location,805098,24655,NA,0,0,2.8000000000000003,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,VD,nursing_home,0,location,805098,24655,NA,0,0,2.8000000000000003,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,VD,nursing_home,0,location,805098,24655,NA,0,0,2.7,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,VD,nursing_home,0,location,805098,24655,NA,0,0,2.7,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,VD,nursing_home,0,location,805098,24655,NA,0,0,2.6,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,VD,nursing_home,0,location,805098,24655,NA,0,0,2.6,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,VD,nursing_home,1,location,805098,24656,NA,0,0,2.5,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,VD,nursing_home,0,location,805098,24656,NA,0,0,2.5,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,VD,nursing_home,0,location,805098,24656,NA,0,0,2.4,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,VD,nursing_home,0,location,805098,24656,NA,0,0,2.4,0,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,VD,medical_practice,0,location,805098,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,VD,medical_practice,0,location,805098,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,VD,medical_practice,0,location,805098,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,VD,medical_practice,0,location,805098,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,VD,medical_practice,4,location,805098,4,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,VD,medical_practice,44,location,805098,48,NA,0.004,0.4,0.2,0.01,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,VD,medical_practice,390,location,805098,438,NA,0.033,3.3000000000000003,1.0999999999999999,0.05,0.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,VD,medical_practice,410,location,805098,848,NA,0.026,2.6,1.5,0.05,0.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,VD,medical_practice,289,location,805098,1137,NA,0.022,2.1999999999999997,1.7000000000000002,0.04,0.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,VD,medical_practice,224,location,805098,1361,NA,0.018,1.7999999999999998,1.7000000000000002,0.03,0.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,VD,medical_practice,390,location,805098,1751,NA,0.034,3.4000000000000004,1.9,0.05,0.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,VD,medical_practice,1261,location,805098,3012,NA,0.118,11.799999999999999,2.9000000000000004,0.16,0.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,VD,medical_practice,3546,location,805098,6558,NA,0.193,19.3,5.4,0.44,0.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,VD,medical_practice,3494,location,805098,10052,NA,0.179,17.9,7.199999999999999,0.43,1.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,VD,medical_practice,1739,location,805098,11791,NA,0.105,10.5,7.5,0.22,1.46,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,VD,medical_practice,827,location,805098,12618,NA,0.054,5.4,7.3,0.1,1.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,VD,medical_practice,2218,location,805098,14836,NA,0.127,12.7,7.8,0.28,1.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,VD,medical_practice,3480,location,805098,18316,NA,0.11,11,8.3,0.43,2.28,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,VD,medical_practice,3225,location,805098,21541,NA,0.084,8.4,8.3,0.4,2.68,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,VD,medical_practice,4192,location,805098,25733,NA,0.097,9.700000000000001,8.5,0.52,3.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,VD,medical_practice,2605,location,805098,28338,NA,0.065,6.5,8.3,0.32,3.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,VD,medical_practice,2316,location,805098,30654,NA,0.046,4.6,7.8,0.29,3.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,VD,medical_practice,1375,location,805098,32029,NA,0.025,2.5,7.199999999999999,0.17,3.98,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,VD,medical_practice,2970,location,805098,34999,NA,0.046,4.6,6.800000000000001,0.37,4.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,VD,medical_practice,3867,location,805098,38866,NA,0.063,6.3,6.800000000000001,0.48,4.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,VD,medical_practice,3109,location,805098,41975,NA,0.057,5.7,6.7,0.39,5.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,VD,medical_practice,1725,location,805098,43700,NA,0.034,3.4000000000000004,6.5,0.21,5.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,VD,medical_practice,946,location,805098,44646,NA,0.019,1.9,6.1,0.12,5.55,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,VD,medical_practice,1237,location,805098,45883,NA,0.027,2.7,5.8999999999999995,0.15,5.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,VD,medical_practice,1140,location,805098,47023,NA,0.03,3,5.800000000000001,0.14,5.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,VD,medical_practice,436,location,805098,47459,NA,0.016,1.6,5.7,0.05,5.89,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,VD,medical_practice,170,location,805098,47629,NA,0.008,0.8,5.5,0.02,5.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,VD,medical_practice,57,location,805098,47686,NA,0.004,0.4,5.4,0.01,5.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,VD,medical_practice,142,location,805098,47828,NA,0.009,0.8999999999999999,5.4,0.02,5.94,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,VD,medical_practice,56,location,805098,47884,NA,0.003,0.3,5.3,0.01,5.95,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,VD,medical_practice,202,location,805098,48086,NA,0.013,1.3,5.2,0.03,5.97,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,VD,medical_practice,151,location,805098,48237,NA,0.01,1,5.1,0.02,5.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,VD,medical_practice,147,location,805098,48384,NA,0.009,0.8999999999999999,5.1,0.02,6.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,VD,medical_practice,187,location,805098,48571,NA,0.008,0.8,5,0.02,6.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,VD,medical_practice,108,location,805098,48679,NA,0.007,0.7000000000000001,4.9,0.01,6.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,VD,medical_practice,126,location,805098,48805,NA,0.008,0.8,4.8,0.02,6.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,VD,medical_practice,135,location,805098,48940,NA,0.009,0.8999999999999999,4.8,0.02,6.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,VD,pharmacy,0,location,805098,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,VD,pharmacy,0,location,805098,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,VD,pharmacy,0,location,805098,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,VD,pharmacy,0,location,805098,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,VD,pharmacy,0,location,805098,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,VD,pharmacy,0,location,805098,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,VD,pharmacy,0,location,805098,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,VD,pharmacy,1,location,805098,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,VD,pharmacy,0,location,805098,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,VD,pharmacy,0,location,805098,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,VD,pharmacy,1,location,805098,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,VD,pharmacy,0,location,805098,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,VD,pharmacy,2,location,805098,4,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,VD,pharmacy,2,location,805098,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,VD,pharmacy,1,location,805098,7,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,VD,pharmacy,3,location,805098,10,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,VD,pharmacy,0,location,805098,10,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,VD,pharmacy,628,location,805098,638,NA,0.02,2,0.3,0.08,0.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,VD,pharmacy,1997,location,805098,2635,NA,0.052,5.2,1,0.25,0.33,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,VD,pharmacy,2895,location,805098,5530,NA,0.067,6.7,1.7999999999999998,0.36,0.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,VD,pharmacy,2165,location,805098,7695,NA,0.054,5.4,2.1999999999999997,0.27,0.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,VD,pharmacy,3786,location,805098,11481,NA,0.075,7.5,2.9000000000000004,0.47,1.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,VD,pharmacy,3722,location,805098,15203,NA,0.069,6.9,3.4000000000000004,0.46,1.89,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,VD,pharmacy,4805,location,805098,20008,NA,0.075,7.5,3.9,0.6,2.49,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,VD,pharmacy,4391,location,805098,24399,NA,0.072,7.199999999999999,4.3,0.55,3.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,VD,pharmacy,3694,location,805098,28093,NA,0.068,6.800000000000001,4.5,0.46,3.49,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,VD,pharmacy,3118,location,805098,31211,NA,0.062,6.2,4.6,0.39,3.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,VD,pharmacy,3531,location,805098,34742,NA,0.07,7.000000000000001,4.8,0.44,4.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,VD,pharmacy,2932,location,805098,37674,NA,0.064,6.4,4.9,0.36,4.68,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,VD,pharmacy,1985,location,805098,39659,NA,0.052,5.2,4.9,0.25,4.93,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,VD,pharmacy,1647,location,805098,41306,NA,0.06,6,4.9,0.2,5.13,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,VD,pharmacy,1411,location,805098,42717,NA,0.066,6.6000000000000005,5,0.18,5.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,VD,pharmacy,1338,location,805098,44055,NA,0.09,9,5,0.17,5.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,VD,pharmacy,1816,location,805098,45871,NA,0.117,11.700000000000001,5.1,0.23,5.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,VD,pharmacy,1854,location,805098,47725,NA,0.115,11.5,5.3,0.23,5.93,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,VD,pharmacy,1593,location,805098,49318,NA,0.105,10.5,5.3,0.2,6.13,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,VD,pharmacy,1506,location,805098,50824,NA,0.102,10.2,5.4,0.19,6.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,VD,pharmacy,1808,location,805098,52632,NA,0.114,11.4,5.5,0.22,6.54,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,VD,pharmacy,2666,location,805098,55298,NA,0.121,12.1,5.7,0.33,6.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,VD,pharmacy,2100,location,805098,57398,NA,0.131,13.100000000000001,5.800000000000001,0.26,7.13,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
