geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d,nachweismethode,type_variant
CHFL,202006,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202006,1,0,1,1,1,100,0,NA,0,8644780,0.01,0.01,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202007,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-07,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202007,1,0,1,2,1,100,0,0,0,8644780,0.01,0.02,0,0,0,0,COVID19Test,2021-10-11_08-00-56,isoweek,2020-07,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202008,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202008,0,0,0,2,1,100,NA,NA,0,8644780,0,0.02,-1,-0.01,0,-100,COVID19Test,2021-10-11_08-00-56,isoweek,2020-08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202009,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202009,1853,62,1791,1855,1,100,3.3,NA,3.3,8644780,21.43,21.46,1853,21.43,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202010,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202010,4796,555,4241,6651,1,100,11.6,8.3,9.3,8644780,55.48,76.94,2943,34.05,0,158.8,COVID19Test,2021-10-11_08-00-56,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202011,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202011,23622,2327,21295,30273,1,100,9.9,-1.6999999999999993,9.7,8644780,273.25,350.19,18826,217.77,0,392.5,COVID19Test,2021-10-11_08-00-56,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202012,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202012,52613,7390,45223,82886,1,100,14,4.1,12.5,8644780,608.61,958.8,28991,335.36,0,122.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202013,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202013,43688,8190,35498,126574,1,100,18.7,4.699999999999999,14.6,8644780,505.37,1464.17,-8925,-103.24,0,-17,COVID19Test,2021-10-11_08-00-56,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202014,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202014,40251,6800,33451,166825,1,100,16.9,-1.8000000000000007,15.2,8644780,465.61,1929.78,-3437,-39.76,0,-7.9,COVID19Test,2021-10-11_08-00-56,isoweek,2020-14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202015,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202015,32610,4329,28281,199435,1,100,13.3,-3.599999999999998,14.9,8644780,377.22,2307,-7641,-88.39,0,-19,COVID19Test,2021-10-11_08-00-56,isoweek,2020-15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202016,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202016,27248,2444,24804,226683,1,100,9,-4.300000000000001,14.2,8644780,315.2,2622.2,-5362,-62.02,0,-16.4,COVID19Test,2021-10-11_08-00-56,isoweek,2020-16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202017,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202017,28754,1647,27107,255437,1,100,5.7,-3.3,13.2,8644780,332.62,2954.81,1506,17.42,0,5.5,COVID19Test,2021-10-11_08-00-56,isoweek,2020-17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202018,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202018,30092,1101,28991,285529,1,100,3.7,-2,12.2,8644780,348.09,3302.91,1338,15.47,0,4.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202019,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202019,28713,664,28049,314242,1,100,2.3,-1.4000000000000004,11.3,8644780,332.14,3635.05,-1379,-15.95,0,-4.6,COVID19Test,2021-10-11_08-00-56,isoweek,2020-19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202020,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202020,32984,395,32589,347226,1,100,1.2,-1.0999999999999999,10.3,8644780,381.55,4016.6,4271,49.41,0,14.9,COVID19Test,2021-10-11_08-00-56,isoweek,2020-20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202021,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202021,25134,280,24854,372360,1,100,1.1,-0.09999999999999987,9.7,8644780,290.74,4307.34,-7850,-90.81,0,-23.8,COVID19Test,2021-10-11_08-00-56,isoweek,2020-21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202022,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202022,26762,205,26557,399122,1,100,0.8,-0.30000000000000004,9.1,8644780,309.57,4616.91,1628,18.83,0,6.5,COVID19Test,2021-10-11_08-00-56,isoweek,2020-22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202023,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202023,26031,154,25877,425153,1,100,0.6,-0.20000000000000007,8.6,8644780,301.12,4918.03,-731,-8.45,0,-2.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202024,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202024,36022,221,35801,461175,1,100,0.6,0,8,8644780,416.69,5334.72,9991,115.57,0,38.4,COVID19Test,2021-10-11_08-00-56,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202025,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202025,48660,203,48457,509835,1,100,0.4,-0.19999999999999996,7.3,8644780,562.88,5897.61,12638,146.19,0,35.1,COVID19Test,2021-10-11_08-00-56,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202026,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202026,57468,393,57075,567303,1,100,0.7,0.29999999999999993,6.6,8644780,664.77,6562.38,8808,101.89,0,18.1,COVID19Test,2021-10-11_08-00-56,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202027,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202027,70370,753,69617,637673,1,100,1.1,0.40000000000000013,6,8644780,814.02,7376.39,12902,149.25,0,22.5,COVID19Test,2021-10-11_08-00-56,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202028,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202028,49611,765,48846,687284,1,100,1.5,0.3999999999999999,5.7,8644780,573.88,7950.28,-20759,-240.14,0,-29.5,COVID19Test,2021-10-11_08-00-56,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202029,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202029,42967,843,42124,730251,1,100,2,0.5,5.4,8644780,497.03,8447.31,-6644,-76.85,0,-13.4,COVID19Test,2021-10-11_08-00-56,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202030,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202030,35697,921,34776,765948,1,100,2.6,0.6000000000000001,5.3,8644780,412.93,8860.24,-7270,-84.1,0,-16.9,COVID19Test,2021-10-11_08-00-56,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202031,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202031,37706,1313,36393,803654,1,100,3.5,0.8999999999999999,5.2,8644780,436.17,9296.41,2009,23.24,0,5.6,COVID19Test,2021-10-11_08-00-56,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202032,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202032,38879,1267,37612,842533,1,100,3.3,-0.20000000000000018,5.1,8644780,449.74,9746.15,1173,13.57,0,3.1,COVID19Test,2021-10-11_08-00-56,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202033,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202033,42120,1701,40419,884653,1,100,4,0.7000000000000002,5.1,8644780,487.23,10233.38,3241,37.49,0,8.3,COVID19Test,2021-10-11_08-00-56,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202034,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202034,57818,2087,55731,942471,1,100,3.6,-0.3999999999999999,5,8644780,668.82,10902.2,15698,181.59,0,37.3,COVID19Test,2021-10-11_08-00-56,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202035,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202035,73979,2301,71678,1016450,1,100,3.1,-0.5,4.9,8644780,855.76,11757.96,16161,186.94,0,28,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202036,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202036,87829,2702,85127,1104279,1,100,3.1,0,4.7,8644780,1015.98,12773.94,13850,160.22,0,18.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202037,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202037,91322,3239,88083,1195601,1,100,3.5,0.3999999999999999,4.6,8644780,1056.38,13830.32,3493,40.4,0,4,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202038,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202038,85205,3206,81999,1280806,1,100,3.8,0.2999999999999998,4.6,8644780,985.62,14815.95,-6117,-70.76,0,-6.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202039,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202039,68745,2512,66233,1349551,1,100,3.7,-0.09999999999999964,4.5,8644780,795.22,15611.17,-16460,-190.4,0,-19.3,COVID19Test,2021-10-11_08-00-56,isoweek,2020-39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202040,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202040,68238,3630,64608,1417789,1,100,5.3,1.5999999999999996,4.6,8644780,789.35,16400.52,-507,-5.87,0,-0.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202041,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-41,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202041,89953,8961,80992,1507742,1,100,10,4.7,4.9,8644780,1040.55,17441.07,21715,251.2,0,31.8,COVID19Test,2021-10-11_08-00-56,isoweek,2020-41,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202042,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202042,127083,19504,107579,1634825,1,100,15.3,5.300000000000001,5.7,8644780,1470.05,18911.12,37130,429.5,0,41.3,COVID19Test,2021-10-11_08-00-56,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202043,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202043,178476,40197,138279,1813301,1,100,22.5,7.199999999999999,7.3,8644780,2064.55,20975.68,51393,594.5,0,40.4,COVID19Test,2021-10-11_08-00-56,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202044,NA,NA,NA,NA,1,100,NA,NA,NA,8644780,NA,NA,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-44,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202044,218266,57719,160547,2031567,1,100,26.4,3.8999999999999986,9.4,8644780,2524.83,23500.51,39790,460.28,0,22.3,COVID19Test,2021-10-11_08-00-56,isoweek,2020-44,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202045,3296,806,2490,3296,1,100,24.5,NA,24.5,8644780,38.13,38.13,NA,NA,0,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202045,204689,54308,150381,2236256,1,100,26.5,0.10000000000000142,11,8644780,2367.78,25868.28,-13577,-157.05,0,-6.2,COVID19Test,2021-10-11_08-00-56,isoweek,2020-45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202046,18555,3911,14644,21851,1,100,21.1,-3.3999999999999986,21.6,8644780,214.64,252.77,15259,176.51,0,463,COVID19Test,2021-10-11_08-00-56,isoweek,2020-46,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202046,162228,39421,122807,2398484,1,100,24.3,-2.1999999999999993,11.9,8644780,1876.6,27744.88,-42461,-491.18,0,-20.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-46,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202047,25712,4933,20779,47563,1,100,19.2,-1.9000000000000021,20.3,8644780,297.43,550.19,7157,82.79,0,38.6,COVID19Test,2021-10-11_08-00-56,isoweek,2020-47,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202047,133117,28021,105096,2531601,1,100,21,-3.3000000000000007,12.4,8644780,1539.85,29284.74,-29111,-336.75,0,-17.9,COVID19Test,2021-10-11_08-00-56,isoweek,2020-47,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202048,33460,5404,28056,81023,1,100,16.2,-3,18.6,8644780,387.05,937.25,7748,89.62,0,30.1,COVID19Test,2021-10-11_08-00-56,isoweek,2020-48,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202048,127480,22888,104592,2659081,1,100,18,-3,12.6,8644780,1474.65,30759.38,-5637,-65.2,0,-4.2,COVID19Test,2021-10-11_08-00-56,isoweek,2020-48,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202049,38237,6473,31764,119260,1,100,16.9,0.6999999999999993,18.1,8644780,442.31,1379.56,4777,55.26,0,14.3,COVID19Test,2021-10-11_08-00-56,isoweek,2020-49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202049,126889,22822,104067,2785970,1,100,18,0,12.9,8644780,1467.81,32227.19,-591,-6.84,0,-0.5,COVID19Test,2021-10-11_08-00-56,isoweek,2020-49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202050,64271,7448,56823,183531,1,100,11.6,-5.299999999999999,15.8,8644780,743.47,2123.03,26034,301.16,0,68.1,COVID19Test,2021-10-11_08-00-56,isoweek,2020-50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202050,146326,24626,121700,2932296,1,100,16.8,-1.1999999999999993,13.1,8644780,1692.65,33919.85,19437,224.84,0,15.3,COVID19Test,2021-10-11_08-00-56,isoweek,2020-50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202051,67394,7578,59816,250925,1,100,11.2,-0.40000000000000036,14.6,8644780,779.59,2902.62,3123,36.12,0,4.9,COVID19Test,2021-10-11_08-00-56,isoweek,2020-51,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202051,176415,23737,152678,3108711,1,100,13.5,-3.3000000000000007,13.1,8644780,2040.71,35960.56,30089,348.06,0,20.6,COVID19Test,2021-10-11_08-00-56,isoweek,2020-51,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202052,65974,6648,59326,316899,1,100,10.1,-1.0999999999999996,13.6,8644780,763.17,3665.78,-1420,-16.42,0,-2.1,COVID19Test,2021-10-11_08-00-56,isoweek,2020-52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202052,140814,19481,121333,3249525,1,100,13.8,0.3000000000000007,13.1,8644780,1628.89,37589.45,-35601,-411.82,0,-20.2,COVID19Test,2021-10-11_08-00-56,isoweek,2020-52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202053,45710,6873,38837,362609,1,100,15,4.9,13.8,8644780,528.76,4194.54,-20264,-234.41,0,-30.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-53,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202053,103897,18206,85691,3353422,1,100,17.5,3.6999999999999993,13.3,8644780,1201.85,38791.29,-36917,-427.04,0,-26.2,COVID19Test,2021-10-11_08-00-56,isoweek,2020-53,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202101,46664,6007,40657,409273,1,100,12.9,-2.0999999999999996,13.7,8644780,539.79,4734.34,954,11.03,0,2.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202101,120748,18165,102583,3474170,1,100,15,-2.5,13.3,8644780,1396.77,40188.07,16851,194.92,0,16.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202102,39970,4111,35859,449243,1,100,10.3,-2.5999999999999996,13.4,8644780,462.36,5196.7,-6694,-77.43,0,-14.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202102,107473,12802,94671,3581643,1,100,11.9,-3.0999999999999996,13.3,8644780,1243.21,41431.28,-13275,-153.56,0,-11,COVID19Test,2021-10-11_08-00-56,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,NA
