sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,CH07,202025,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1561,12439,0,0.6,60,171141,1.75,912.11,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,1,0.58,50,20
female,CH01,202025,33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7208,73967,0,0.516,51.6,844124,3.91,853.9,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,14,1.66,73.7,5.299999999999997
female,CH02,202025,23,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2500,55981,0,0.676,67.60000000000001,954707,2.41,261.86,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,6,0.63,35.3,12.800000000000004
female,CH03,202025,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1690,28757,0,0.467,46.7,589537,1.19,286.67,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,1,0.17,16.7,0.5
female,CH04,202025,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1884,42008,0,0.455,45.5,772596,1.94,243.85,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,4,0.52,36.4,3.200000000000003
female,CH05,202025,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1152,33657,0,0.4,40,589627,0.34,195.38,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,-2,-0.34,-50,3.6000000000000014
female,CH06,202025,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,760,20723,0,0.6,60,406229,2.22,187.09,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,6,1.48,200,36.9
female,CH07,202025,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1732,14005,0,0.4,40,180350,1.11,960.35,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,-1,-0.55,-33.3,-20
unknown,CH01,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,49,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,0,NA,NA,0
unknown,CH02,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,29,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,0,NA,NA,0
unknown,CH03,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,0,NA,NA,0
unknown,CH04,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,0,NA,NA,0
unknown,CH05,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,0,NA,NA,0
unknown,CH06,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,0,NA,NA,0
unknown,CH07,202025,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-25,0,NA,NA,0
male,CH01,202026,54,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5670,64722,0,0.54,54,810627,6.66,699.46,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,23,2.84,74.2,5.600000000000001
male,CH02,202026,31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1998,49071,0,0.544,54.400000000000006,931877,3.33,214.41,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,20,2.15,181.8,22.000000000000007
male,CH03,202026,21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1588,26828,0,0.457,45.7,581620,3.61,273.03,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,13,2.23,162.5,-7.600000000000001
male,CH04,202026,47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1767,39641,0,0.595,59.5,766679,6.13,230.47,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,29,3.78,161.1,4.999999999999993
male,CH05,202026,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1166,30373,0,0.658,65.8,594186,4.21,196.23,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,22,3.71,733.3,5.799999999999997
male,CH06,202026,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,751,19204,0,0.457,45.7,412733,3.88,181.96,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,10,2.43,166.7,5.700000000000003
male,CH07,202026,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1563,12439,0,1,100,171141,1.17,913.28,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,-1,-0.58,-33.3,40
female,CH01,202026,46,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7254,73967,0,0.46,46,844124,5.45,859.35,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,13,1.54,39.4,-5.600000000000001
female,CH02,202026,26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2526,55981,0,0.456,45.6,954707,2.72,264.58,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,3,0.31,13,-22.000000000000007
female,CH03,202026,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1715,28757,0,0.543,54.300000000000004,589537,4.24,290.91,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,18,3.05,257.1,7.600000000000001
female,CH04,202026,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1916,42008,0,0.405,40.5,772596,4.14,248,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,17,2.2,113.3,-5
female,CH05,202026,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1165,33657,0,0.342,34.2,589627,2.2,197.58,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,11,1.86,550,-5.799999999999997
female,CH06,202026,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,779,20723,0,0.543,54.300000000000004,406229,4.68,191.76,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,10,2.46,111.1,-5.699999999999996
female,CH07,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1732,14005,0,0,0,180350,0,960.35,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,-2,-1.11,-100,-40
unknown,CH01,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,49,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,0,NA,NA,0
unknown,CH02,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,29,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,0,NA,NA,0
unknown,CH03,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,0,NA,NA,0
unknown,CH04,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,0,NA,NA,0
unknown,CH05,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,0,NA,NA,0
unknown,CH06,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,0,NA,NA,0
unknown,CH07,202026,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-26,0,NA,NA,0
male,CH01,202027,74,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5744,64722,0,0.514,51.4,810627,9.13,708.59,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,20,2.47,37,-2.6000000000000014
male,CH02,202027,55,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2053,49071,0,0.524,52.400000000000006,931877,5.9,220.31,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,24,2.57,77.4,-2
male,CH03,202027,53,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1641,26828,0,0.631,63.1,581620,9.11,282.14,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,32,5.5,152.4,17.4
male,CH04,202027,116,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1883,39641,0,0.58,57.99999999999999,766679,15.13,245.6,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,69,9,146.8,-1.500000000000007
male,CH05,202027,34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1200,30373,0,0.557,55.7,594186,5.72,201.96,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,9,1.51,36,-10.099999999999994
male,CH06,202027,33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,784,19204,0,0.508,50.8,412733,8,189.95,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,17,4.12,106.2,5.099999999999994
male,CH07,202027,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1575,12439,0,0.48,48,171141,7.01,920.29,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,10,5.84,500,-52
female,CH01,202027,70,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7324,73967,0,0.486,48.6,844124,8.29,867.65,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,24,2.84,52.2,2.6000000000000014
female,CH02,202027,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2576,55981,0,0.476,47.599999999999994,954707,5.24,269.82,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,24,2.52,92.3,1.999999999999993
female,CH03,202027,31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1746,28757,0,0.369,36.9,589537,5.26,296.16,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,6,1.02,24,-17.400000000000006
female,CH04,202027,84,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,42008,0,0.42,42,772596,10.87,258.87,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,52,6.73,162.5,1.5
female,CH05,202027,27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1192,33657,0,0.443,44.3,589627,4.58,202.16,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,14,2.38,107.7,10.099999999999994
female,CH06,202027,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,811,20723,0,0.492,49.2,406229,7.88,199.64,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,13,3.2,68.4,-5.100000000000001
female,CH07,202027,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1745,14005,0,0.52,52,180350,7.21,967.56,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,13,7.21,NA,52
unknown,CH01,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,49,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,0,NA,NA,0
unknown,CH02,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,29,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,0,NA,NA,0
unknown,CH03,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,0,NA,NA,0
unknown,CH04,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,0,NA,NA,0
unknown,CH05,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,0,NA,NA,0
unknown,CH06,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,0,NA,NA,0
unknown,CH07,202027,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-27,0,NA,NA,0
male,CH01,202028,87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5831,64722,0,0.596,59.599999999999994,810627,10.73,719.32,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,13,1.6,17.6,8.199999999999996
male,CH02,202028,45,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2098,49071,0,0.464,46.400000000000006,931877,4.83,225.14,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,-10,-1.07,-18.2,-6
male,CH03,202028,54,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1695,26828,0,0.551,55.1,581620,9.28,291.43,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,1,0.17,1.9,-8
male,CH04,202028,79,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1962,39641,0,0.556,55.60000000000001,766679,10.3,255.91,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,-37,-4.83,-31.9,-2.3999999999999844
male,CH05,202028,36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1236,30373,0,0.554,55.400000000000006,594186,6.06,208.02,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,2,0.34,5.9,-0.29999999999999716
male,CH06,202028,33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,817,19204,0,0.532,53.2,412733,8,197.95,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,0,0,2.4000000000000057
male,CH07,202028,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1589,12439,0,0.56,56.00000000000001,171141,8.18,928.47,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,2,1.17,16.7,8.000000000000007
female,CH01,202028,59,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7383,73967,0,0.404,40.400000000000006,844124,6.99,874.63,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,-11,-1.3,-15.7,-8.199999999999996
female,CH02,202028,52,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2628,55981,0,0.536,53.6,954707,5.45,275.27,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,2,0.21,4,6.000000000000007
female,CH03,202028,43,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1789,28757,0,0.439,43.9,589537,7.29,303.46,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,12,2.03,38.7,7
female,CH04,202028,63,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2063,42008,0,0.444,44.4,772596,8.15,267.02,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,-21,-2.72,-25,2.3999999999999986
female,CH05,202028,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1221,33657,0,0.446,44.6,589627,4.92,207.08,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,2,0.34,7.4,0.30000000000000426
female,CH06,202028,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,840,20723,0,0.468,46.800000000000004,406229,7.14,206.78,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,-3,-0.74,-9.4,-2.3999999999999986
female,CH07,202028,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1756,14005,0,0.44,44,180350,6.1,973.66,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,-2,-1.11,-15.4,-8
unknown,CH01,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,49,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,CH02,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,29,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,CH03,202028,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,0,0.01,1,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,1,NA,NA,1
unknown,CH04,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,CH05,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,CH06,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,CH07,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
male,CH01,202029,111,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5942,64722,0,0.544,54.400000000000006,810627,13.69,733.01,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,24,2.96,27.6,-5.199999999999989
male,CH02,202029,61,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2159,49071,0,0.55,55.00000000000001,931877,6.55,231.68,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,16,1.72,35.6,8.600000000000001
male,CH03,202029,52,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1747,26828,0,0.536,53.6,581620,8.94,300.37,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-2,-0.34,-3.7,-1.5
male,CH04,202029,75,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2037,39641,0,0.521,52.1,766679,9.78,265.69,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-4,-0.52,-5.1,-3.500000000000007
male,CH05,202029,36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1272,30373,0,0.514,51.4,594186,6.06,214.07,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,0,0,-4.000000000000007
male,CH06,202029,31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,848,19204,0,0.554,55.400000000000006,412733,7.51,205.46,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-2,-0.49,-6.1,2.200000000000003
male,CH07,202029,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1604,12439,0,0.455,45.5,171141,8.76,937.24,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,1,0.58,7.1,-10.500000000000007
female,CH01,202029,93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7476,73967,0,0.456,45.6,844124,11.02,885.65,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,34,4.03,57.6,5.199999999999996
female,CH02,202029,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2678,55981,0,0.45,45,954707,5.24,280.5,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-2,-0.21,-3.8,-8.600000000000001
female,CH03,202029,45,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1834,28757,0,0.464,46.400000000000006,589537,7.63,311.09,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,2,0.34,4.7,2.500000000000007
female,CH04,202029,69,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2132,42008,0,0.479,47.9,772596,8.93,275.95,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,6,0.78,9.5,3.5
female,CH05,202029,34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1255,33657,0,0.486,48.6,589627,5.77,212.85,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,5,0.85,17.2,4
female,CH06,202029,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,865,20723,0,0.446,44.6,406229,6.15,212.93,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-4,-0.99,-13.8,-2.200000000000003
female,CH07,202029,18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1774,14005,0,0.545,54.50000000000001,180350,9.98,983.64,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,7,3.88,63.6,10.500000000000007
unknown,CH01,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,49,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,CH02,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,29,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,CH03,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-1,NA,-100,-1
unknown,CH04,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,CH05,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,CH06,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,CH07,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
male,CH01,202030,160,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6102,64722,0,0.495,49.5,810627,19.74,752.75,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,49,6.05,44.1,-4.900000000000006
male,CH02,202030,42,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2201,49071,0,0.553,55.300000000000004,931877,4.51,236.19,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-19,-2.04,-31.1,0.29999999999999716
male,CH03,202030,41,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1788,26828,0,0.436,43.6,581620,7.05,307.42,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-11,-1.89,-21.2,-10
male,CH04,202030,80,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2117,39641,0,0.526,52.6,766679,10.43,276.13,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,5,0.65,6.7,0.5
male,CH05,202030,55,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1327,30373,0,0.455,45.5,594186,9.26,223.33,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,19,3.2,52.8,-5.899999999999999
male,CH06,202030,28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,876,19204,0,0.583,58.3,412733,6.78,212.24,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-3,-0.73,-9.7,2.8999999999999915
male,CH07,202030,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1609,12439,0,0.417,41.699999999999996,171141,2.92,940.16,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-10,-5.84,-66.7,-3.8000000000000043
female,CH01,202030,163,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7639,73967,0,0.505,50.5,844124,19.31,904.96,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,70,8.29,75.3,4.899999999999999
female,CH02,202030,34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2712,55981,0,0.447,44.7,954707,3.56,284.07,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-16,-1.68,-32,-0.29999999999999716
female,CH03,202030,53,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1887,28757,0,0.564,56.39999999999999,589537,8.99,320.08,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,8,1.36,17.8,9.999999999999986
