date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202117,VS,70 - 79,3915,altersklasse_covid19,age_group_AKL10,31866,40494,12.29,127.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.247,24.7
202118,VS,70 - 79,2410,altersklasse_covid19,age_group_AKL10,31866,42904,7.56,134.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.145,14.499999999999998
202119,VS,70 - 79,2178,altersklasse_covid19,age_group_AKL10,31866,45082,6.83,141.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.142,14.2
202120,VS,70 - 79,3076,altersklasse_covid19,age_group_AKL10,31866,48158,9.65,151.13,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.127,12.7
202121,VS,70 - 79,2367,altersklasse_covid19,age_group_AKL10,31866,50525,7.43,158.55,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.102,10.2
202122,VS,70 - 79,928,altersklasse_covid19,age_group_AKL10,31866,51453,2.91,161.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.047,4.7
202123,VS,70 - 79,994,altersklasse_covid19,age_group_AKL10,31866,52447,3.12,164.59,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.042,4.2
202124,VS,70 - 79,710,altersklasse_covid19,age_group_AKL10,31866,53157,2.23,166.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.03,3
202125,VS,70 - 79,427,altersklasse_covid19,age_group_AKL10,31866,53584,1.34,168.15,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.023,2.3
202126,VS,70 - 79,336,altersklasse_covid19,age_group_AKL10,31866,53920,1.05,169.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.026,2.6
202127,VS,70 - 79,323,altersklasse_covid19,age_group_AKL10,31866,54243,1.01,170.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.027,2.7
202128,VS,70 - 79,266,altersklasse_covid19,age_group_AKL10,31866,54509,0.83,171.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.023,2.3
202129,VS,70 - 79,236,altersklasse_covid19,age_group_AKL10,31866,54745,0.74,171.8,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.022,2.1999999999999997
202130,VS,70 - 79,208,altersklasse_covid19,age_group_AKL10,31866,54953,0.65,172.45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.033,3.3000000000000003
202131,VS,70 - 79,190,altersklasse_covid19,age_group_AKL10,31866,55143,0.6,173.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.037,3.6999999999999997
202132,VS,70 - 79,159,altersklasse_covid19,age_group_AKL10,31866,55302,0.5,173.55,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.033,3.3000000000000003
202133,VS,70 - 79,176,altersklasse_covid19,age_group_AKL10,31866,55478,0.55,174.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.029,2.9000000000000004
202134,VS,70 - 79,204,altersklasse_covid19,age_group_AKL10,31866,55682,0.64,174.74,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.032,3.2
202135,VS,70 - 79,185,altersklasse_covid19,age_group_AKL10,31866,55867,0.58,175.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.029,2.9000000000000004
202136,VS,70 - 79,147,altersklasse_covid19,age_group_AKL10,31866,56014,0.46,175.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.021,2.1
202137,VS,70 - 79,234,altersklasse_covid19,age_group_AKL10,31866,56248,0.73,176.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.026,2.6
202138,VS,70 - 79,223,altersklasse_covid19,age_group_AKL10,31866,56471,0.7,177.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.027,2.7
202139,VS,70 - 79,198,altersklasse_covid19,age_group_AKL10,31866,56669,0.62,177.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.026,2.6
202140,VS,70 - 79,125,altersklasse_covid19,age_group_AKL10,31866,56794,0.39,178.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.021,2.1
202052,VS,80+,0,altersklasse_covid19,age_group_AKL10,18035,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202053,VS,80+,17,altersklasse_covid19,age_group_AKL10,18035,17,0.09,0.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.567,56.699999999999996
202101,VS,80+,791,altersklasse_covid19,age_group_AKL10,18035,808,4.39,4.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.613,61.3
202102,VS,80+,1696,altersklasse_covid19,age_group_AKL10,18035,2504,9.4,13.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.53,53
202103,VS,80+,1972,altersklasse_covid19,age_group_AKL10,18035,4476,10.93,24.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.444,44.4
202104,VS,80+,2349,altersklasse_covid19,age_group_AKL10,18035,6825,13.02,37.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.458,45.800000000000004
202105,VS,80+,1952,altersklasse_covid19,age_group_AKL10,18035,8777,10.82,48.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.482,48.199999999999996
202106,VS,80+,1358,altersklasse_covid19,age_group_AKL10,18035,10135,7.53,56.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.392,39.2
202107,VS,80+,2446,altersklasse_covid19,age_group_AKL10,18035,12581,13.56,69.76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.405,40.5
202108,VS,80+,2725,altersklasse_covid19,age_group_AKL10,18035,15306,15.11,84.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.374,37.4
202109,VS,80+,2285,altersklasse_covid19,age_group_AKL10,18035,17591,12.67,97.54,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.333,33.300000000000004
202110,VS,80+,1931,altersklasse_covid19,age_group_AKL10,18035,19522,10.71,108.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.267,26.700000000000003
202111,VS,80+,1250,altersklasse_covid19,age_group_AKL10,18035,20772,6.93,115.18,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.259,25.900000000000002
202112,VS,80+,2097,altersklasse_covid19,age_group_AKL10,18035,22869,11.63,126.8,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.235,23.5
202113,VS,80+,1793,altersklasse_covid19,age_group_AKL10,18035,24662,9.94,136.75,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.197,19.7
202114,VS,80+,1009,altersklasse_covid19,age_group_AKL10,18035,25671,5.59,142.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.163,16.3
202115,VS,80+,1239,altersklasse_covid19,age_group_AKL10,18035,26910,6.87,149.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.121,12.1
202116,VS,80+,1268,altersklasse_covid19,age_group_AKL10,18035,28178,7.03,156.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.086,8.6
202117,VS,80+,938,altersklasse_covid19,age_group_AKL10,18035,29116,5.2,161.44,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.059,5.8999999999999995
202118,VS,80+,652,altersklasse_covid19,age_group_AKL10,18035,29768,3.62,165.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.039,3.9
202119,VS,80+,511,altersklasse_covid19,age_group_AKL10,18035,30279,2.83,167.89,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.033,3.3000000000000003
202120,VS,80+,603,altersklasse_covid19,age_group_AKL10,18035,30882,3.34,171.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.025,2.5
202121,VS,80+,465,altersklasse_covid19,age_group_AKL10,18035,31347,2.58,173.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.02,2
202122,VS,80+,224,altersklasse_covid19,age_group_AKL10,18035,31571,1.24,175.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.011,1.0999999999999999
202123,VS,80+,239,altersklasse_covid19,age_group_AKL10,18035,31810,1.33,176.38,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.01,1
202124,VS,80+,162,altersklasse_covid19,age_group_AKL10,18035,31972,0.9,177.28,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.007,0.7000000000000001
202125,VS,80+,127,altersklasse_covid19,age_group_AKL10,18035,32099,0.7,177.98,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.007,0.7000000000000001
202126,VS,80+,94,altersklasse_covid19,age_group_AKL10,18035,32193,0.52,178.5,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.007,0.7000000000000001
202127,VS,80+,97,altersklasse_covid19,age_group_AKL10,18035,32290,0.54,179.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.008,0.8
202128,VS,80+,68,altersklasse_covid19,age_group_AKL10,18035,32358,0.38,179.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.006,0.6
202129,VS,80+,90,altersklasse_covid19,age_group_AKL10,18035,32448,0.5,179.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.009,0.8999999999999999
202130,VS,80+,88,altersklasse_covid19,age_group_AKL10,18035,32536,0.49,180.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.014,1.4000000000000001
202131,VS,80+,43,altersklasse_covid19,age_group_AKL10,18035,32579,0.24,180.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.008,0.8
202132,VS,80+,62,altersklasse_covid19,age_group_AKL10,18035,32641,0.34,180.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.013,1.3
202133,VS,80+,67,altersklasse_covid19,age_group_AKL10,18035,32708,0.37,181.36,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.011,1.0999999999999999
202134,VS,80+,81,altersklasse_covid19,age_group_AKL10,18035,32789,0.45,181.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.013,1.3
202135,VS,80+,67,altersklasse_covid19,age_group_AKL10,18035,32856,0.37,182.18,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.011,1.0999999999999999
202136,VS,80+,72,altersklasse_covid19,age_group_AKL10,18035,32928,0.4,182.58,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.01,1
202137,VS,80+,111,altersklasse_covid19,age_group_AKL10,18035,33039,0.62,183.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.012,1.2
202138,VS,80+,102,altersklasse_covid19,age_group_AKL10,18035,33141,0.57,183.76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.012,1.2
202139,VS,80+,101,altersklasse_covid19,age_group_AKL10,18035,33242,0.56,184.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.013,1.3
202140,VS,80+,69,altersklasse_covid19,age_group_AKL10,18035,33311,0.38,184.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.012,1.2
202052,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202053,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202101,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202102,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202103,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202104,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202105,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202106,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202107,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202108,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202109,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202110,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202111,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202112,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202113,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202114,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202115,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202116,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202117,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202118,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202119,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202120,ZG,0 - 9,1,altersklasse_covid19,age_group_AKL10,13206,1,0.01,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202121,ZG,0 - 9,1,altersklasse_covid19,age_group_AKL10,13206,2,0.01,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202122,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,2,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202123,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,2,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202124,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,2,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202125,ZG,0 - 9,1,altersklasse_covid19,age_group_AKL10,13206,3,0.01,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202126,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202127,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202128,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202129,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202130,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202131,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202132,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202133,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202134,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202135,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202136,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202137,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202138,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202139,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202140,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13206,3,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202052,ZG,10 - 19,0,altersklasse_covid19,age_group_AKL10,12695,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202053,ZG,10 - 19,0,altersklasse_covid19,age_group_AKL10,12695,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202101,ZG,10 - 19,1,altersklasse_covid19,age_group_AKL10,12695,1,0.01,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.003,0.3
202102,ZG,10 - 19,2,altersklasse_covid19,age_group_AKL10,12695,3,0.02,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.001,0.1
202103,ZG,10 - 19,6,altersklasse_covid19,age_group_AKL10,12695,9,0.05,0.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.001,0.1
202104,ZG,10 - 19,0,altersklasse_covid19,age_group_AKL10,12695,9,0,0.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202105,ZG,10 - 19,2,altersklasse_covid19,age_group_AKL10,12695,11,0.02,0.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.002,0.2
202106,ZG,10 - 19,0,altersklasse_covid19,age_group_AKL10,12695,11,0,0.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202107,ZG,10 - 19,10,altersklasse_covid19,age_group_AKL10,12695,21,0.08,0.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.002,0.2
202108,ZG,10 - 19,1,altersklasse_covid19,age_group_AKL10,12695,22,0.01,0.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.001,0.1
202109,ZG,10 - 19,3,altersklasse_covid19,age_group_AKL10,12695,25,0.02,0.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.002,0.2
202110,ZG,10 - 19,1,altersklasse_covid19,age_group_AKL10,12695,26,0.01,0.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.001,0.1
202111,ZG,10 - 19,14,altersklasse_covid19,age_group_AKL10,12695,40,0.11,0.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.007,0.7000000000000001
202112,ZG,10 - 19,17,altersklasse_covid19,age_group_AKL10,12695,57,0.13,0.45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.006,0.6
202113,ZG,10 - 19,7,altersklasse_covid19,age_group_AKL10,12695,64,0.06,0.5,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.002,0.2
202114,ZG,10 - 19,2,altersklasse_covid19,age_group_AKL10,12695,66,0.02,0.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.001,0.1
202115,ZG,10 - 19,18,altersklasse_covid19,age_group_AKL10,12695,84,0.14,0.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.004,0.4
202116,ZG,10 - 19,69,altersklasse_covid19,age_group_AKL10,12695,153,0.54,1.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.014,1.4000000000000001
